split_seed,query_id,query_type,query,method,selected_method,top_memory_id,top_memory_type,top_score,mrr,recall@1,recall@3,recall@5,first_rank,first_relevant_memory_id
31,q00821,2,When did John organize a basketball camp for kids?,candidate_reranker,candidate_reranker,llm_01142,event,0.9840850428464016,1.0,1.0,1.0,1.0,1,llm_01142
31,q00823,1,What fantasy movies does Tim like?,candidate_reranker,candidate_reranker,llm_01157,preference,0.6503115933592123,1.0,1.0,1.0,1.0,1,llm_01157
31,q00828,3,Which Star Wars-related locations would Tim enjoy during his visit to Ireland?,candidate_reranker,candidate_reranker,llm_01157,preference,0.7600034387922538,1.0,1.0,1.0,1.0,1,llm_01157
31,q00830,4,What is John's position on the team he signed with?,candidate_reranker,candidate_reranker,llm_00899,work,0.8185121325770768,0.16666666666666666,0.0,0.0,0.0,6,llm_00901
31,q00834,4,What kind of picture did Tim share as part of their Harry Potter book collection?,candidate_reranker,candidate_reranker,llm_00912,hobby,0.9273028294538171,1.0,1.0,1.0,1.0,1,llm_00912
31,q00836,4,What did John celebrate at a restaurant with teammates?,candidate_reranker,candidate_reranker,llm_00991,event,0.9514447925809574,0.5,0.0,1.0,1.0,2,llm_00918
31,q00837,4,What kind of deals did John sign with Nike and Gatorade?,candidate_reranker,candidate_reranker,llm_00921,goal,0.811175744286547,1.0,1.0,1.0,1.0,1,llm_00921
31,q00838,4,Which city is John excited to have a game at?,candidate_reranker,candidate_reranker,llm_00923,plan,0.5304194292101239,1.0,1.0,1.0,1.0,1,llm_00923
31,q00841,4,What kind of articles has Tim been writing about for the online magazine?,candidate_reranker,candidate_reranker,llm_00929,work,0.9430214211684422,0.125,0.0,0.0,0.0,8,llm_00932
31,q00844,4,What did John share with the person he skyped about?,candidate_reranker,candidate_reranker,llm_00937,event,0.27910047893398016,1.0,1.0,1.0,1.0,1,llm_00937
31,q00845,4,How did John describe the team bond?,candidate_reranker,candidate_reranker,llm_00955,identity,0.9631574418666303,0.05555555555555555,0.0,0.0,0.0,18,llm_00939
31,q00847,4,What is John's number one goal in his basketball career?,candidate_reranker,candidate_reranker,llm_00951,goal,0.985808034935181,1.0,1.0,1.0,1.0,1,llm_00951
31,q00853,4,What new activity has Tim started learning in August 2023?,candidate_reranker,candidate_reranker,llm_00966,hobby,0.7650161882904779,1.0,1.0,1.0,1.0,1,llm_00966
31,q00854,4,Which movie's theme is Tim's favorite to play on the piano?,candidate_reranker,candidate_reranker,llm_00967,preference,0.984692807162944,1.0,1.0,1.0,1.0,1,llm_00967
31,q00856,4,Which movie does Tim mention they enjoy watching during Thanksgiving?,candidate_reranker,candidate_reranker,llm_00969,family,0.9634363288979731,0.25,0.0,0.0,1.0,4,llm_00970
31,q00857,4,What tradition does Tim mention they love during Thanksgiving?,candidate_reranker,candidate_reranker,llm_00969,family,0.9140301122365606,1.0,1.0,1.0,1.0,1,llm_00969
31,q00864,4,Where are John and his teammates planning to explore on a team trip?,candidate_reranker,candidate_reranker,llm_00993,plan,0.9941688879429087,1.0,1.0,1.0,1.0,1,llm_00993
31,q00876,4,What did John's team win at the end of the season?,candidate_reranker,candidate_reranker,llm_01016,event,0.7404898231344537,1.0,1.0,1.0,1.0,1,llm_01016
31,q00880,4,What has John been able to help the younger players achieve?,candidate_reranker,candidate_reranker,llm_01022,work,0.9682956467706045,0.16666666666666666,0.0,0.0,0.0,6,llm_01024
31,q00881,4,What genre is the novel that Tim is writing?,candidate_reranker,candidate_reranker,llm_01033,goal,0.7860354446741226,1.0,1.0,1.0,1.0,1,llm_01033
31,q00886,4,What type of meal does John often cook using a slow cooker?,candidate_reranker,candidate_reranker,llm_01046,preference,0.7892245210424117,1.0,1.0,1.0,1.0,1,llm_01046
31,q00888,4,"What was Tim's huge writing issue last week,as mentioned on November 6, 2023?",candidate_reranker,candidate_reranker,llm_01048,event,0.9425159507548664,1.0,1.0,1.0,1.0,1,llm_01048
31,q00893,4,How does Tim stay motivated during difficult study sessions?,candidate_reranker,candidate_reranker,llm_01162,plan,0.4728617314563224,0.0,0.0,0.0,0.0,0,
31,q00895,4,"What was the setback Tim faced in his writing project on 21 November, 2023?",candidate_reranker,candidate_reranker,llm_01078,event,0.938661508683282,1.0,1.0,1.0,1.0,1,llm_01078
31,q00899,4,What book did John recently finish rereading that left him feeling inspired and hopeful about following dreams?,candidate_reranker,candidate_reranker,llm_01076,event,0.7968041834060815,1.0,1.0,1.0,1.0,1,llm_01076
31,q00901,4,What is John trying out to improve his strength and flexibility after recovery from ankle injury?,candidate_reranker,candidate_reranker,llm_01084,hobby,0.9736087137040677,1.0,1.0,1.0,1.0,1,llm_01084
31,q00903,4,"Where was the forest picture shared by John on December 1,2023 taken?",candidate_reranker,candidate_reranker,llm_01091,event,0.8537289130020657,1.0,1.0,1.0,1.0,1,llm_01091
31,q00906,4,"How long has Tim been playing the piano for, as of December 2023?",candidate_reranker,candidate_reranker,llm_01099,hobby,0.9242734274885951,1.0,1.0,1.0,1.0,1,llm_01099
31,q00907,4,"What book did Tim just finish reading on 8th December, 2023?",candidate_reranker,candidate_reranker,llm_01029,hobby,0.4693583153636202,0.2,0.0,0.0,1.0,5,llm_01110
31,q00910,4,What kind of game did John have a career-high in assists in?,candidate_reranker,candidate_reranker,llm_01114,event,0.9913572379502552,1.0,1.0,1.0,1.0,1,llm_01114
31,q00911,4,What was John's way of dealing with doubts and stress when he was younger?,candidate_reranker,candidate_reranker,llm_01118,emotion,0.8859520871504164,1.0,1.0,1.0,1.0,1,llm_01118
31,q00912,4,How did John feel about the atmosphere during the big game against the rival team?,candidate_reranker,candidate_reranker,llm_01114,event,0.7235124075583361,0.0,0.0,0.0,0.0,0,
31,q00922,4,What language does Tim know besides German?,candidate_reranker,candidate_reranker,llm_01150,education,0.8861451249862448,0.16666666666666666,0.0,0.0,0.0,6,llm_01151
31,q00927,4,What kind of painting does John have in his room as a reminder?,candidate_reranker,candidate_reranker,llm_01159,preference,0.9789995050572068,1.0,1.0,1.0,1.0,1,llm_01159
31,q00928,4,What is the painting of Aragorn a reminder for John to be in everything he does?,candidate_reranker,candidate_reranker,llm_01159,preference,0.9766523695445339,1.0,1.0,1.0,1.0,1,llm_01159
31,q00931,4,Which city in Ireland will Tim be staying in during his semester abroad?,candidate_reranker,candidate_reranker,llm_01162,plan,0.994938125447738,1.0,1.0,1.0,1.0,1,llm_01162
31,q00934,4,What was Johns's reaction to sealing the deal with the beverage company?,candidate_reranker,candidate_reranker,llm_01168,event,0.9670090308032805,0.05263157894736842,0.0,0.0,0.0,19,llm_01169
31,q00937,5,What is Tim's position on the team he signed with?,candidate_reranker,candidate_reranker,llm_00899,work,0.4709436762266034,0.0,0.0,0.0,0.0,0,
31,q00939,5,What cult did Tim join recently?,candidate_reranker,candidate_reranker,llm_01088,event,0.2554188269842577,0.0,0.0,0.0,0.0,0,
31,q00942,5,What kind of deals did Tim sign with Nike and Gatorade?,candidate_reranker,candidate_reranker,llm_00921,goal,0.5901897956446608,1.0,1.0,1.0,1.0,1,llm_00921
31,q00944,5,What kind of articles has John been writing about for the online magazine?,candidate_reranker,candidate_reranker,llm_00929,work,0.9370336088840537,0.16666666666666666,0.0,0.0,0.0,6,llm_00932
31,q00948,5,What is Tim's number one goal in his basketball career?,candidate_reranker,candidate_reranker,llm_00951,goal,0.8992264268342189,1.0,1.0,1.0,1.0,1,llm_00951
31,q00950,5,What did Tim's teammates give him when they met on Aug 15th?,candidate_reranker,candidate_reranker,llm_00954,event,0.9646341920921242,0.3333333333333333,0.0,1.0,1.0,3,llm_00959
31,q00958,5,How was Tim's experience in New York City?,candidate_reranker,candidate_reranker,llm_00979,plan,0.6327705396147366,0.3333333333333333,0.0,1.0,1.0,3,llm_00978
31,q00959,5,What spice did Tim add to the soup for flavor?,candidate_reranker,candidate_reranker,llm_00986,preference,0.8969344062084762,1.0,1.0,1.0,1.0,1,llm_00986
31,q00960,5,What is Tim excited to see at Disneyland?,candidate_reranker,candidate_reranker,llm_00990,plan,0.6326920540722164,1.0,1.0,1.0,1.0,1,llm_00990
31,q00963,5,What type of venue did John and his girlfriend choose for their breakup?,candidate_reranker,candidate_reranker,llm_01003,event,0.37720370382664503,0.5,0.0,1.0,1.0,2,llm_01004
31,q00964,5,What passion does John mention connects him with people from all over the world?,candidate_reranker,candidate_reranker,llm_00267,work,0.1230324177720193,0.0,0.0,0.0,0.0,0,
31,q00973,5,What type of meal does Tim often cook using a slow cooker?,candidate_reranker,candidate_reranker,llm_01080,preference,0.270184334154022,0.125,0.0,0.0,0.0,8,llm_01046
31,q00974,5,How will Tim share the honey garlic chicken recipe with the other person?,candidate_reranker,candidate_reranker,llm_01047,plan,0.8818693048419646,1.0,1.0,1.0,1.0,1,llm_01047
31,q00979,5,How did Tim overcome a mistake he made during a big game in basketball?,candidate_reranker,candidate_reranker,llm_01074,event,0.7933661540679734,1.0,1.0,1.0,1.0,1,llm_01074
31,q00983,5,"How long has John been playing the piano for, as of December 2023?",candidate_reranker,candidate_reranker,llm_01099,hobby,0.6987358206412415,1.0,1.0,1.0,1.0,1,llm_01099
31,q00988,5,In which area has Tim's team seen the most growth during training?,candidate_reranker,candidate_reranker,llm_01134,other,0.9433781380954692,1.0,1.0,1.0,1.0,1,llm_01134
31,q00991,5,What new fantasy TV series is John excited about?,candidate_reranker,candidate_reranker,llm_01146,plan,0.8776033748054775,1.0,1.0,1.0,1.0,1,llm_01146
31,q00992,5,Which language is John learning?,candidate_reranker,candidate_reranker,llm_01153,preference,0.9015121178226202,0.25,0.0,0.0,1.0,4,llm_01150
31,q00993,5,"According to John, who is his least favorite character from Lord of the Rings?",candidate_reranker,candidate_reranker,llm_01158,preference,0.8883501094751274,1.0,1.0,1.0,1.0,1,llm_01158
31,q00999,5,What was Tims's reaction to sealing the deal with the beverage company?,candidate_reranker,candidate_reranker,llm_01168,event,0.8467843119899314,0.0,0.0,0.0,0.0,0,
31,q01001,2,When did Andrew start his new job as a financial analyst?,candidate_reranker,candidate_reranker,llm_01174,work,0.95861644003395,1.0,1.0,1.0,1.0,1,llm_01174
31,q01004,2,When did Audrey make muffins for herself?,candidate_reranker,candidate_reranker,llm_01335,preference,0.3656767420020181,0.5,0.0,1.0,1.0,2,llm_01200
31,q01007,2,How many years passed between Audrey adopting Pixie and her other three dogs?,candidate_reranker,candidate_reranker,llm_01406,family,0.7134626739046281,0.5,0.0,1.0,1.0,2,llm_01182
31,q01013,2,When did Audrey move to a new place?,candidate_reranker,candidate_reranker,llm_01248,event,0.9931764300423455,1.0,1.0,1.0,1.0,1,llm_01248
31,q01014,1,What is something that Andrew really misses while working in the city?,candidate_reranker,candidate_reranker,llm_01362,preference,0.6269144767552486,0.125,0.0,0.0,0.0,8,llm_01194
31,q01016,2,When is Andrew going to go hiking with Audrey?,candidate_reranker,candidate_reranker,llm_01411,plan,0.9931015053980432,0.5,0.0,1.0,1.0,2,llm_01272
31,q01019,3,What is an indoor activity that Andrew would enjoy doing while make his dog happy?,candidate_reranker,candidate_reranker,llm_01425,plan,0.6771435681324375,0.0,0.0,0.0,0.0,0,
31,q01022,2,Where did Andrew go during the first weekend of August 2023?,candidate_reranker,candidate_reranker,llm_01416,event,0.7933669508357597,0.0625,0.0,0.0,0.0,16,llm_01294
31,q01034,2,How many months passed between Andrew adopting Toby and Buddy?,candidate_reranker,candidate_reranker,llm_01420,identity,0.9519903840714367,0.1,0.0,0.0,0.0,10,llm_01276
31,q01035,1,What are the names of Andrew's dogs?,candidate_reranker,candidate_reranker,llm_01388,event,0.5836650640845349,0.5,0.0,1.0,1.0,2,llm_01276
31,q01036,1,What are some foods that Audrey likes eating?,candidate_reranker,candidate_reranker,llm_01200,event,0.741370578505266,1.0,1.0,1.0,1.0,1,llm_01200
31,q01043,3,Which US state do Audrey and Andrew potentially live in?,candidate_reranker,candidate_reranker,llm_01411,plan,0.6145815291051027,0.16666666666666666,0.0,0.0,0.0,6,llm_01272
31,q01047,2,How many months passed between Andrew adopting Buddy and Scout,candidate_reranker,candidate_reranker,llm_01431,plan,0.4599815955928037,0.3333333333333333,0.0,1.0,1.0,3,llm_01429
31,q01051,1,What items has Audrey bought or made for her dogs?,candidate_reranker,candidate_reranker,llm_01283,hobby,0.632389196164727,0.3333333333333333,0.0,1.0,1.0,3,llm_01386
31,q01052,3,What is something that Andrew could do to make birdwatching hobby to fit in his city schedule?,candidate_reranker,candidate_reranker,llm_01356,hobby,0.7082063438672298,0.0,0.0,0.0,0.0,0,
31,q01053,3,What is a career that Andrew could potentially pursue with his love for animals and nature?,candidate_reranker,candidate_reranker,llm_01287,preference,0.7792106233915881,0.09090909090909091,0.0,0.0,0.0,11,llm_01247
31,q01054,1,What activity do Audrey's dogs like to do in the dog park?,candidate_reranker,candidate_reranker,llm_01381,hobby,0.47914447853787523,1.0,1.0,1.0,1.0,1,llm_01381
31,q01059,2,"How long has it been since Andrew adopted his first pet, as of November 2023?",candidate_reranker,candidate_reranker,llm_01286,event,0.6264383280141419,0.2,0.0,0.0,1.0,5,llm_01276
31,q01061,4,Which specific type of bird mesmerizes Andrew?,candidate_reranker,candidate_reranker,llm_01178,preference,0.6487410910674236,1.0,1.0,1.0,1.0,1,llm_01178
31,q01062,4,What did Andrew express missing about exploring nature trails with his family's dog?,candidate_reranker,candidate_reranker,llm_01189,emotion,0.9859480481919742,1.0,1.0,1.0,1.0,1,llm_01189
31,q01063,4,What kind of pastries did Andrew and his girlfriend have at the cafe?,candidate_reranker,candidate_reranker,llm_01196,event,0.9549833926817813,0.5,0.0,1.0,1.0,2,llm_01197
31,q01066,4,What type of dog was Andrew looking to adopt based on his living space?,candidate_reranker,candidate_reranker,llm_01214,goal,0.9586027779353358,0.25,0.0,0.0,1.0,4,llm_01215
31,q01068,4,Why did Audrey sign up for a workshop about bonding with pets?,candidate_reranker,candidate_reranker,llm_01224,plan,0.9605705180901241,1.0,1.0,1.0,1.0,1,llm_01224
31,q01071,4,How did Audrey describe she dog he met at the pet store?,candidate_reranker,candidate_reranker,llm_01225,event,0.4838918069009636,1.0,1.0,1.0,1.0,1,llm_01225
31,q01074,4,How does Andrew feel about their search for a pet-friendly place?,candidate_reranker,candidate_reranker,llm_01234,goal,0.6705741554775071,1.0,1.0,1.0,1.0,1,llm_01234
31,q01075,4,What outdoor activities does Andrew plan on trying after the rock climbing class?,candidate_reranker,candidate_reranker,llm_01237,plan,0.9969526285032203,0.5,0.0,1.0,1.0,2,llm_01238
31,q01078,4,"What did Audrey and her friends stumble across during a hike a few years back, as mentioned on June 26, 2023?",candidate_reranker,candidate_reranker,llm_01255,event,0.9787549312880369,1.0,1.0,1.0,1.0,1,llm_01255
31,q01079,4,"What is Audrey's favorite recipe that she shares with Andrew on 3 July, 2023?",candidate_reranker,candidate_reranker,llm_01261,preference,0.5879770637190405,1.0,1.0,1.0,1.0,1,llm_01261
31,q01080,4,"What dish is one of Audrey's favorite dishes that includes garlic and is shared with Andrew on 3 July, 2023?",candidate_reranker,candidate_reranker,llm_01264,preference,0.9272696152336104,1.0,1.0,1.0,1.0,1,llm_01264
31,q01081,4,"What did Andrew and his GF do on the Monday before July 24, 2023?",candidate_reranker,candidate_reranker,llm_01286,event,0.9539532209002062,1.0,1.0,1.0,1.0,1,llm_01286
31,q01086,4,How often does Audrey take her pups to the park for practice?,candidate_reranker,candidate_reranker,llm_01300,plan,0.9676004176355413,1.0,1.0,1.0,1.0,1,llm_01300
31,q01087,4,How long did the trail hike that Audrey went on with her pups take?,candidate_reranker,candidate_reranker,llm_01301,event,0.9614369058974606,1.0,1.0,1.0,1.0,1,llm_01301
31,q01093,4,How did Audrey calm down her dog after the leash incident?,candidate_reranker,candidate_reranker,llm_01344,event,0.9650028812725195,1.0,1.0,1.0,1.0,1,llm_01344
31,q01100,4,What was the reason Audrey couldn't walk her dogs for a period of time?,candidate_reranker,candidate_reranker,llm_01436,family,0.3402131355423333,0.5,0.0,1.0,1.0,2,llm_01366
31,q01101,4,What type of jewelry does Audrey make?,candidate_reranker,candidate_reranker,llm_01367,hobby,0.8482964604881557,1.0,1.0,1.0,1.0,1,llm_01367
31,q01103,4,What organization does Audrey donate a portion of his profits to?,candidate_reranker,candidate_reranker,llm_01369,goal,0.9743861062173007,1.0,1.0,1.0,1.0,1,llm_01369
31,q01105,4,What type of games do Audrey's dogs like to play at the park?,candidate_reranker,candidate_reranker,llm_01381,hobby,0.9934643639991868,1.0,1.0,1.0,1.0,1,llm_01381
31,q01107,4,How do Audrey's dogs react to snow?,candidate_reranker,candidate_reranker,llm_01380,preference,0.9960276068093197,1.0,1.0,1.0,1.0,1,llm_01380
31,q01115,4,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",candidate_reranker,candidate_reranker,llm_01411,plan,0.9011683159698519,1.0,1.0,1.0,1.0,1,llm_01411
31,q01117,4,What did Audrey do in November 2023 to better take care of her dogs?,candidate_reranker,candidate_reranker,llm_01418,hobby,0.48416232717957486,1.0,1.0,1.0,1.0,1,llm_01418
31,q01118,4,How often does Audrey meet up with other dog owners for tips and playdates?,candidate_reranker,candidate_reranker,llm_01419,plan,0.9827315434241873,1.0,1.0,1.0,1.0,1,llm_01419
31,q01121,4,"What is Andrew planning to do with Scout, Toby, and Buddy?",candidate_reranker,candidate_reranker,llm_01431,plan,0.9854360356539854,1.0,1.0,1.0,1.0,1,llm_01431
31,q01129,5,How did Andrew describe the dog he met at the pet store?,candidate_reranker,candidate_reranker,llm_01225,event,0.22513832557254693,1.0,1.0,1.0,1.0,1,llm_01225
31,q01142,5,How did Andrew calm down his dog after the leash incident?,candidate_reranker,candidate_reranker,llm_01344,event,0.871975943207449,1.0,1.0,1.0,1.0,1,llm_01344
31,q01143,5,How often does Andrew take his dogs for walks?,candidate_reranker,candidate_reranker,llm_01392,hobby,0.5077734108843888,0.3333333333333333,0.0,1.0,1.0,3,llm_01346
31,q01148,5,Why does Andrew make jewelry out of recycled objects?,candidate_reranker,candidate_reranker,llm_01367,hobby,0.9425862527922039,1.0,1.0,1.0,1.0,1,llm_01367
31,q01149,5,What type of games do Andrew's dogs like to play at the park?,candidate_reranker,candidate_reranker,llm_01381,hobby,0.747447375645492,1.0,1.0,1.0,1.0,1,llm_01381
31,q01151,5,How do Andrew's dogs react to snow?,candidate_reranker,candidate_reranker,llm_01380,preference,0.8777524667567972,1.0,1.0,1.0,1.0,1,llm_01380
31,q01154,5,What activity do Audrey and Buddy enjoy doing together?,candidate_reranker,candidate_reranker,llm_01415,relationship,0.4737982412546285,0.25,0.0,0.0,1.0,4,llm_01392
31,q01157,5,How often does Andrew meet up with other dog owners for tips and playdates?,candidate_reranker,candidate_reranker,llm_01419,plan,0.9504128997603857,1.0,1.0,1.0,1.0,1,llm_01419
31,q01158,3,What are John's suspected health problems?,candidate_reranker,candidate_reranker,llm_01655,emotion,0.35918674209620893,0.0,0.0,0.0,0.0,0,
31,q01164,3,Does James live in Connecticut?,candidate_reranker,candidate_reranker,llm_01589,plan,0.28701097640277673,0.16666666666666666,0.0,0.0,0.0,6,llm_01483
31,q01171,2,When did James visit Italy?,candidate_reranker,candidate_reranker,llm_01497,event,0.9851095241170392,0.5,0.0,1.0,1.0,2,llm_01496
31,q01175,3,What is the board game where you have to find the imposter that John mentions to James?,candidate_reranker,candidate_reranker,llm_01518,hobby,0.4194214849999815,1.0,1.0,1.0,1.0,1,llm_01518
31,q01179,2,When did John first organize a charity tournament with his friends?,candidate_reranker,candidate_reranker,llm_01530,event,0.9173344744095987,1.0,1.0,1.0,1.0,1,llm_01530
31,q01189,2,How many days did James plan to spend on his trip in Canada?,candidate_reranker,candidate_reranker,llm_01590,plan,0.8050507055973685,1.0,1.0,1.0,1.0,1,llm_01590
31,q01195,2,When did John spend time with his sister and dogs?,candidate_reranker,candidate_reranker,llm_01603,event,0.7131295515506345,1.0,1.0,1.0,1.0,1,llm_01603
31,q01198,1,What kind of tricks do James's pets know?,candidate_reranker,candidate_reranker,llm_01460,hobby,0.6733145346716505,1.0,1.0,1.0,1.0,1,llm_01460
31,q01199,2,When did James meet Samantha?,candidate_reranker,candidate_reranker,llm_01716,relationship,0.8304658595038303,0.0,0.0,0.0,0.0,0,
31,q01200,2,When did James take his 3 dogs to the beach?,candidate_reranker,candidate_reranker,llm_01620,event,0.9135234411787485,1.0,1.0,1.0,1.0,1,llm_01620
31,q01204,2,When did John and James meet at McGee's bar?,candidate_reranker,candidate_reranker,llm_01644,plan,0.9367723535670398,1.0,1.0,1.0,1.0,1,llm_01644
31,q01209,1,Which new games did John start play during the course of the conversation with James?,candidate_reranker,candidate_reranker,llm_00903,work,0.41369247326304215,0.14285714285714285,0.0,0.0,0.0,7,llm_01666
31,q01211,2,How long did it take for James to complete his Witcher-inspired game?,candidate_reranker,candidate_reranker,llm_01699,preference,0.9858033731967889,0.5,0.0,1.0,1.0,2,llm_01698
31,q01212,1,What kind of programming-related events has John hosted?,candidate_reranker,candidate_reranker,llm_01622,event,0.5602159344332402,0.3333333333333333,0.0,1.0,1.0,3,llm_01701
31,q01213,2,When did John and his programming friends host an online programming competition?,candidate_reranker,candidate_reranker,llm_01701,event,0.8556024512296946,1.0,1.0,1.0,1.0,1,llm_01701
31,q01217,2,When did John and his gaming friends organize the charity tournament?,candidate_reranker,candidate_reranker,llm_01714,event,0.6126781067846817,1.0,1.0,1.0,1.0,1,llm_01714
31,q01219,2,What was James' big moment with Samantha in October 2023?,candidate_reranker,candidate_reranker,llm_01716,relationship,0.5864304350101509,1.0,1.0,1.0,1.0,1,llm_01716
31,q01220,2,How long did James and Samantha date for before deciding to move in together?,candidate_reranker,candidate_reranker,llm_01716,relationship,0.9913718483653906,1.0,1.0,1.0,1.0,1,llm_01716
31,q01225,4,What programming languages has James worked with?,candidate_reranker,candidate_reranker,llm_01492,event,0.7701763869747701,0.5,0.0,1.0,1.0,2,llm_01441
31,q01229,4,What did James offer to do for John regarding pets?,candidate_reranker,candidate_reranker,llm_01462,plan,0.6764499917489155,1.0,1.0,1.0,1.0,1,llm_01462
31,q01230,4,"What instrument is John learning to play as of 27 March, 2022?",candidate_reranker,candidate_reranker,llm_01643,plan,0.39207904584659203,0.5,0.0,1.0,1.0,2,llm_01465
31,q01234,4,How does James communicate with his gaming team?,candidate_reranker,candidate_reranker,llm_01479,preference,0.9813198121922792,1.0,1.0,1.0,1.0,1,llm_01479
31,q01240,4,Which country did James visit in 2021?,candidate_reranker,candidate_reranker,llm_01589,plan,0.8413136474718133,0.25,0.0,0.0,1.0,4,llm_01496
31,q01243,4,"What breed is Daisy, one of James' dogs?",candidate_reranker,candidate_reranker,llm_01443,family,0.6056308807777173,0.25,0.0,0.0,1.0,4,llm_01523
31,q01248,4,What was the main goal of the money raised from the charity tournament organized by John and his friends in May 2022?,candidate_reranker,candidate_reranker,llm_01530,event,0.9525087504847358,0.14285714285714285,0.0,0.0,0.0,7,llm_01531
31,q01252,4,What project is James working on in his game design course?,candidate_reranker,candidate_reranker,llm_01446,goal,0.4961684610049596,0.5,0.0,1.0,1.0,2,llm_01555
31,q01256,4,What is Max good at doing according to James?,candidate_reranker,candidate_reranker,llm_01574,family,0.6612593749633846,0.25,0.0,0.0,1.0,4,llm_01570
31,q01268,4,What game genre did John start exploring instead of shooters?,candidate_reranker,candidate_reranker,llm_01616,hobby,0.9779924835813011,1.0,1.0,1.0,1.0,1,llm_01616
31,q01269,4,"Which RPG game is John playing and enjoying on 10 August, 2022?",candidate_reranker,candidate_reranker,llm_01486,hobby,0.37346889662272625,0.25,0.0,0.0,1.0,4,llm_01618
31,q01273,4,What is John organizing with his siblings?,candidate_reranker,candidate_reranker,llm_01631,plan,0.9534705657315803,1.0,1.0,1.0,1.0,1,llm_01631
31,q01276,4,What has John been teaching his siblings?,candidate_reranker,candidate_reranker,llm_01652,activity,0.9757788947919349,1.0,1.0,1.0,1.0,1,llm_01652
31,q01279,4,What did James and Samantha discover they both enjoy at McGee's bar?,candidate_reranker,candidate_reranker,llm_01718,preference,0.8435847801222944,0.5,0.0,1.0,1.0,2,llm_01660
31,q01283,4,What did James prepare for the first time in the cooking class?,candidate_reranker,candidate_reranker,llm_01665,event,0.9897251631260714,1.0,1.0,1.0,1.0,1,llm_01665
31,q01294,4,What does John feel about starting the journey as a programming mentor for game developers?,candidate_reranker,candidate_reranker,llm_01689,work,0.9884789119202738,0.3333333333333333,0.0,1.0,1.0,3,llm_01691
31,q01295,4,What kind of games is James excited to play with his new video card?,candidate_reranker,candidate_reranker,llm_01694,event,0.9552981213447729,0.3333333333333333,0.0,1.0,1.0,3,llm_01695
31,q01301,4,"What decision did James and Samantha make on 31 October, 2022?",candidate_reranker,candidate_reranker,llm_01716,relationship,0.49874395100226526,1.0,1.0,1.0,1.0,1,llm_01716
31,q01308,5,What did John adopt in April 2022?,candidate_reranker,candidate_reranker,llm_02249,plan,0.22024367550134233,0.0,0.0,0.0,0.0,0,
31,q01310,5,What inspired John to create the game character in the virtual world?,candidate_reranker,candidate_reranker,llm_01699,preference,0.945504344524416,0.3333333333333333,0.0,1.0,1.0,3,llm_01493
31,q01313,5,What did James and his friends do with the remaining money after helping the dog shelter?,candidate_reranker,candidate_reranker,llm_01531,event,0.8568024325084517,0.5,0.0,1.0,1.0,2,llm_01532
31,q01322,5,When did John plan to return from his trip to Toronto and Vancouver?,candidate_reranker,candidate_reranker,llm_01589,plan,0.8787921691761078,1.0,1.0,1.0,1.0,1,llm_01589
31,q01325,5,What happened to James's kitten during the recent visit to the clinic?,candidate_reranker,candidate_reranker,llm_01612,event,0.8787665597155282,1.0,1.0,1.0,1.0,1,llm_01612
31,q01326,5,"What aspect of ""The Witcher 3"" does John find boring?",candidate_reranker,candidate_reranker,llm_01618,hobby,0.3889542533696326,1.0,1.0,1.0,1.0,1,llm_01618
31,q01328,5,What has James been teaching his siblings?,candidate_reranker,candidate_reranker,llm_01652,activity,0.9350033522342182,1.0,1.0,1.0,1.0,1,llm_01652
31,q01331,5,Why did James sign up for a ballet class?,candidate_reranker,candidate_reranker,llm_01663,hobby,0.867943439703709,1.0,1.0,1.0,1.0,1,llm_01663
31,q01336,5,What does James do to stay informed and constantly learn about game design?,candidate_reranker,candidate_reranker,llm_01684,hobby,0.5338115008111572,1.0,1.0,1.0,1.0,1,llm_01684
31,q01338,5,What does James feel about starting the journey as a programming mentor for game developers?,candidate_reranker,candidate_reranker,llm_01689,work,0.8409290515812804,0.3333333333333333,0.0,1.0,1.0,3,llm_01691
31,q01342,5,"What decision did John and Samantha make on 31 October, 2022?",candidate_reranker,candidate_reranker,llm_01716,relationship,0.20349080053645893,1.0,1.0,1.0,1.0,1,llm_01716
31,q01344,5,Why did John and Samantha choose an apartment near McGee's bar?,candidate_reranker,candidate_reranker,llm_01718,preference,0.7582936020101817,1.0,1.0,1.0,1.0,1,llm_01718
31,q01345,5,"What game is James hooked on playing on 5 November, 2022?",candidate_reranker,candidate_reranker,llm_01029,hobby,0.4087843872158763,0.25,0.0,0.0,1.0,4,llm_01724
31,q01355,2,Which country were Jolene and her mother visiting in 2010?,candidate_reranker,candidate_reranker,llm_01733,family,0.8453527790440173,1.0,1.0,1.0,1.0,1,llm_01733
31,q01356,1,What helped Deborah find peace when grieving deaths of her loved ones?,candidate_reranker,candidate_reranker,llm_01729,family,0.49953398413636646,0.3333333333333333,0.0,1.0,1.0,3,llm_01780
31,q01357,2,When did Deborah's father pass away?,candidate_reranker,candidate_reranker,llm_01739,event,0.8899500078923382,1.0,1.0,1.0,1.0,1,llm_01739
31,q01366,3,In what country did Jolene buy snake Seraphim?,candidate_reranker,candidate_reranker,llm_01800,family,0.8854254021736713,0.5,0.0,1.0,1.0,2,llm_01749
