split_seed,query_id,query_type,rank,memory_id,memory_type,memory_text,learned_score,is_relevant
31,q00536,2,5,llm_00808,preference,Joanna must have dairy-free desserts.,0.0998230267520506,True
31,q00536,2,6,llm_00874,family,Joanna's brother wrote her cute notes when they were kids.,0.07480070313882543,False
31,q00536,2,7,llm_00811,hobby,"Joanna makes a dairy-free chocolate cake with raspberries using almond flour, coconut oil, chocolate, and raspberries.",0.06494180578572542,False
31,q00536,2,8,llm_00862,preference,Joanna is lactose-intolerant or prefers lactose-free food.,0.047943005762427465,False
31,q00536,2,9,llm_00794,health,Joanna is lactose intolerant.,0.04756031505474556,False
31,q00536,2,10,llm_00814,event,Joanna tried a new dairy-free recipe yesterday that was a hit with her family.,0.04409716929295052,False
31,q00541,2,1,llm_00820,event,Joanna finished writing her book last week after many late nights and edits.,0.7879604487441945,True
31,q00541,2,2,llm_00821,emotion,Joanna is proud of finishing her book.,0.5430822680517378,True
31,q00541,2,3,llm_00855,work,Joanna is a writer.,0.29750496947206984,False
31,q00541,2,4,llm_00802,identity,Joanna is a writer.,0.25498314481385115,False
31,q00541,2,5,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.20414961725221262,True
31,q00541,2,6,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.1966041841353198,True
31,q00541,2,7,llm_00876,hobby,Joanna started writing down her favorite memories.,0.17438890210456354,False
31,q00541,2,8,llm_00632,event,Joanna finished her first full screenplay and printed it last Friday.,0.1407905886663807,False
31,q00541,2,9,llm_00786,work,Joanna is a writer.,0.13459058885427952,False
31,q00541,2,10,llm_00738,work,Joanna has written a screenplay.,0.12294368266587946,False
31,q00542,2,1,llm_00816,event,Nate won a big video game tournament last week and earned a lot of money.,0.9841548047000269,True
31,q00542,2,2,llm_00671,event,Nate is participating in a video game tournament again.,0.3078255987494725,False
31,q00542,2,3,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.2717509050992621,False
31,q00542,2,4,llm_00841,plan,Nate is practicing for his next video game tournament.,0.2602491464526346,False
31,q00542,2,5,llm_00873,preference,Nate is a big fan of Nintendo games.,0.23372375268505435,False
31,q00542,2,6,llm_00739,event,Nate won a regional video game tournament last week.,0.22012561521842092,False
31,q00542,2,7,llm_00623,event,Nate won his first video game tournament last week in Counter-Strike: Global Offensive.,0.15722827577107445,False
31,q00542,2,8,llm_00763,work,Nate makes money from playing video games competitively.,0.1558593146147835,False
31,q00542,2,9,llm_00740,hobby,Nate is a competitive video game player who has participated in tournaments over the years.,0.1406202191230906,False
31,q00542,2,10,llm_00702,other,Nate has a gaming room.,0.12206344341304602,False
31,q00544,1,1,llm_00792,event,Nate recently had a letdown in a video game tournament.,0.647677438131902,False
31,q00544,1,2,llm_00763,work,Nate makes money from playing video games competitively.,0.5957612772727063,False
31,q00544,1,3,llm_00873,preference,Nate is a big fan of Nintendo games.,0.5905913028812161,False
31,q00544,1,4,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.5662993807187501,False
31,q00544,1,5,llm_00739,event,Nate won a regional video game tournament last week.,0.5055741927872078,False
31,q00544,1,6,llm_00754,event,Nate hosted a gaming party that was a great success.,0.4403264955416276,True
31,q00544,1,7,llm_00883,hobby,Nate is creating gaming content for YouTube.,0.4371274212643612,False
31,q00544,1,8,llm_00702,other,Nate has a gaming room.,0.4163115219878294,False
31,q00544,1,9,llm_00698,hobby,Nate enjoys playing video games as a way to express creativity and passion.,0.4109373527043961,False
31,q00544,1,10,llm_00624,hobby,Nate's main hobbies are playing video games and watching movies.,0.3987453473325229,False
31,q00545,1,1,llm_00741,relationship,Nate met new people at the tournament and they wanted to hang out later.,0.7493882950027676,True
31,q00545,1,2,llm_00826,event,Nate went to a game convention last Friday and met new people who share his interest in gaming.,0.6377552810080782,True
31,q00545,1,3,llm_00676,event,Nate dyed his hair last week.,0.39649182515159326,False
31,q00545,1,4,llm_00704,hobby,"Nate usually plays CS:GO, but also plays Street Fighter with friends.",0.3717676156586049,False
31,q00545,1,5,llm_00674,goal,Nate wants to pursue writing.,0.32982939268986766,False
31,q00545,1,6,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.2957702561184615,False
31,q00545,1,7,llm_00827,relationship,Nate made friends at the game convention and they planned a gaming session together.,0.21531563234351883,False
31,q00545,1,8,llm_00686,preference,Nate is not into hiking but likes nature.,0.211277546509267,False
31,q00545,1,9,llm_00682,relationship,Nate and Joanna are friends who support each other.,0.20153196919855032,False
31,q00545,1,10,llm_00687,family,Nate has pets (turtles) and enjoys spending time with them.,0.1938828154127587,False
31,q00546,2,1,llm_00826,event,Nate went to a game convention last Friday and met new people who share his interest in gaming.,0.9645282175545302,True
31,q00546,2,2,llm_00827,relationship,Nate made friends at the game convention and they planned a gaming session together.,0.2620826709306401,False
31,q00546,2,3,llm_00741,relationship,Nate met new people at the tournament and they wanted to hang out later.,0.2528524152783876,False
31,q00546,2,4,llm_00880,plan,Nate is considering joining a new gaming team after the next tournament and has received offers.,0.10095688336252923,False
31,q00546,2,5,llm_00640,social,Nate started hanging out with some people outside his circle at a tournament.,0.09367253519227872,False
31,q00546,2,6,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.06301191334845653,False
31,q00546,2,7,llm_00888,plan,"Joanna and Nate plan to meet tomorrow to watch the turtles, watch a movie, or go to the park.",0.0600426165193468,False
31,q00546,2,8,llm_00704,hobby,"Nate usually plays CS:GO, but also plays Street Fighter with friends.",0.048424932694060584,False
31,q00546,2,9,llm_00674,goal,Nate wants to pursue writing.,0.0449119847588672,False
31,q00546,2,10,llm_00801,plan,Joanna and Nate plan to see each other soon.,0.03616322211581994,False
31,q00551,1,1,llm_00848,event,Nate has turtles and took them for a walk on 25 October 2022.,0.979790010812161,True
31,q00551,1,2,llm_00885,event,Nate got a third turtle recently.,0.776914956103854,False
31,q00551,1,3,llm_00893,event,Nate took his turtles to the beach in Tampa yesterday.,0.45945014519875615,False
31,q00551,1,4,llm_00886,family,Nate has three turtles and enjoys them as pets.,0.44826107153908273,False
31,q00551,1,5,llm_00852,hobby,Nate has liked turtles since he was a boy.,0.41784160132447007,False
31,q00551,1,6,llm_00663,family,Nate has pet turtles.,0.41547567080407866,False
31,q00551,1,7,llm_00870,family,Nate has pet turtles that bring him joy.,0.3978839814539689,False
31,q00551,1,8,llm_00636,hobby,Nate has had pet turtles for 3 years and they bring him joy.,0.33345355291915546,False
31,q00551,1,9,llm_00837,hobby,Nate has turtles that cheer him up.,0.2961224801111298,False
31,q00551,1,10,llm_00687,family,Nate has pets (turtles) and enjoys spending time with them.,0.2845637534568798,False
31,q00553,1,1,llm_00854,work,Joanna's script includes elements of self-discovery.,0.675479928244171,True
31,q00553,1,2,llm_00738,work,Joanna has written a screenplay.,0.6106621002480976,False
31,q00553,1,3,llm_00786,work,Joanna is a writer.,0.4565662253018817,False
31,q00553,1,4,llm_00868,goal,"Joanna is writing a new movie script, a love story with challenges, inspired by a dream.",0.4456512439814079,False
31,q00553,1,5,llm_00823,hobby,Joanna loves DIY crafts.,0.44264129262274704,False
31,q00553,1,6,llm_00714,preference,Joanna finds nature calming and inspiring.,0.4393868524225086,True
31,q00553,1,7,llm_00725,preference,Joanna likes writing about sadness and loss.,0.4199882398814392,False
31,q00553,1,8,llm_00685,preference,Joanna loves nature and finds it calming and inspiring.,0.4101452563957579,False
31,q00553,1,9,llm_00855,work,Joanna is a writer.,0.39794747214923515,True
31,q00553,1,10,llm_00694,preference,Joanna enjoys dramas and emotionally-driven films.,0.3794743785458939,False
31,q00558,3,1,llm_00873,preference,Nate is a big fan of Nintendo games.,0.4686889006328112,False
31,q00558,3,2,llm_00871,event,Nate upgraded his gaming equipment at home.,0.24123429409866792,False
31,q00558,3,3,llm_00883,hobby,Nate is creating gaming content for YouTube.,0.22768020964376356,False
31,q00558,3,4,llm_00663,family,Nate has pet turtles.,0.15223361034437433,False
31,q00558,3,5,llm_00702,other,Nate has a gaming room.,0.14952662865371322,False
31,q00558,3,6,llm_00763,work,Nate makes money from playing video games competitively.,0.13754751056752465,False
31,q00558,3,7,llm_00782,work,Nate makes a living from gaming.,0.12840547358850174,False
31,q00558,3,8,llm_00781,event,Nate won an international gaming tournament yesterday.,0.1167345257853382,False
31,q00558,3,9,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.11631464436160943,False
31,q00558,3,10,llm_00704,hobby,"Nate usually plays CS:GO, but also plays Street Fighter with friends.",0.11215986136552374,False
31,q00559,1,1,llm_00782,work,Nate makes a living from gaming.,0.4780184988316505,False
31,q00559,1,2,llm_00739,event,Nate won a regional video game tournament last week.,0.4762807002012412,False
31,q00559,1,3,llm_00871,event,Nate upgraded his gaming equipment at home.,0.46787268707809965,True
31,q00559,1,4,llm_00792,event,Nate recently had a letdown in a video game tournament.,0.46732152278460165,False
31,q00559,1,5,llm_00698,hobby,Nate enjoys playing video games as a way to express creativity and passion.,0.45936136260325,False
31,q00559,1,6,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.4544706127085766,False
31,q00559,1,7,llm_00754,event,Nate hosted a gaming party that was a great success.,0.44995521601523963,False
31,q00559,1,8,llm_00624,hobby,Nate's main hobbies are playing video games and watching movies.,0.4277082179689591,False
31,q00559,1,9,llm_00704,hobby,"Nate usually plays CS:GO, but also plays Street Fighter with friends.",0.4099607424262824,False
31,q00559,1,10,llm_00873,preference,Nate is a big fan of Nintendo games.,0.3885811249128252,False
31,q00560,1,1,llm_00842,event,Joanna recently received another rejection from a production company.,0.6319766465597723,False
31,q00560,1,2,llm_00644,event,Joanna submitted a screenplay to a film festival and is waiting for a response.,0.5922468241974163,False
31,q00560,1,3,llm_00855,work,Joanna is a writer.,0.5417010653998414,False
31,q00560,1,4,llm_00802,identity,Joanna is a writer.,0.5186958631761432,False
31,q00560,1,5,llm_00786,work,Joanna is a writer.,0.4948266739871237,False
31,q00560,1,6,llm_00820,event,Joanna finished writing her book last week after many late nights and edits.,0.40526140929936694,False
31,q00560,1,7,llm_00691,event,Joanna recently joined a writers group and feels motivated and supported.,0.3750066754552676,False
31,q00560,1,8,llm_00785,event,Joanna shared her book with her writers group last week and received great feedback.,0.3584298734770338,False
31,q00560,1,9,llm_00659,goal,Joanna is waiting to hear back about her first screenplay.,0.3337730875054845,False
31,q00560,1,10,llm_00722,relationship,Joanna is grateful for her supportive friends.,0.26199280352446513,False
31,q00564,3,1,llm_00880,plan,Nate is considering joining a new gaming team after the next tournament and has received offers.,0.489851951055898,False
31,q00564,3,2,llm_00782,work,Nate makes a living from gaming.,0.4655320891571367,False
31,q00564,3,3,llm_00755,hobby,Nate played Chess after the gaming party.,0.3531242108323508,False
31,q00564,3,4,llm_00742,plan,Nate offered to give tips to fellow gamers to improve their game.,0.3476163305537789,False
31,q00564,3,5,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.28398305731458556,False
31,q00564,3,6,llm_00793,emotion,Nate is trying to stay positive after a setback in a video game tournament.,0.21650070927369322,False
31,q00564,3,7,llm_00883,hobby,Nate is creating gaming content for YouTube.,0.21144525240232218,False
31,q00564,3,8,llm_00698,hobby,Nate enjoys playing video games as a way to express creativity and passion.,0.2027728828837286,False
31,q00564,3,9,llm_00873,preference,Nate is a big fan of Nintendo games.,0.1957043750770547,False
31,q00564,3,10,llm_00744,plan,"Nate is organizing a gaming party two weekends later, inviting tournament friends and old teammates.",0.19199222701451532,False
31,q00566,3,1,llm_00713,event,Joanna took a photo at Whispering Falls during her hike.,0.49681374254480093,True
31,q00566,3,2,llm_00678,event,Joanna recently went hiking and saw a gorgeous sunset.,0.4391687309587153,True
31,q00566,3,3,llm_00711,event,Joanna went hiking and found new trails in her town recently.,0.42064569930864093,False
31,q00566,3,4,llm_00684,event,Joanna found an awesome hiking trail in her hometown yesterday.,0.4074476401945306,False
31,q00566,3,5,llm_00681,plan,Joanna does not have a vacation planned right now.,0.2714311899532097,False
31,q00566,3,6,llm_00738,work,Joanna has written a screenplay.,0.22657855709910432,False
31,q00566,3,7,llm_00661,work,Joanna has completed her second script.,0.213392629871577,False
31,q00566,3,8,llm_00718,plan,Joanna and Nate plan to go hiking together sometime.,0.21237610899311293,False
31,q00566,3,9,llm_00845,event,Joanna has had three movies she contributed to shown on the big screen.,0.20966134154918875,False
31,q00566,3,10,llm_00889,goal,Joanna is filming her own movie based on her road-trip script.,0.20134691858668796,False
31,q00577,1,1,llm_00738,work,Joanna has written a screenplay.,0.9568323829551107,False
31,q00577,1,2,llm_00734,work,Joanna recently finished writing a screenplay.,0.6687818494732293,False
31,q00577,1,3,llm_00786,work,Joanna is a writer.,0.6367125343140728,False
31,q00577,1,4,llm_00855,work,Joanna is a writer.,0.6040259393137526,False
31,q00577,1,5,llm_00705,goal,Joanna is working on a screenplay.,0.5526416468443673,False
31,q00577,1,6,llm_00802,identity,Joanna is a writer.,0.4903492375621031,False
31,q00577,1,7,llm_00723,work,"Joanna has written her third book, which is about loss, identity, and connection.",0.433852894186189,True
31,q00577,1,8,llm_00753,event,Joanna submitted her recent screenplay to a film contest.,0.4335767553051519,False
31,q00577,1,9,llm_00632,event,Joanna finished her first full screenplay and printed it last Friday.,0.41208706009524804,True
31,q00577,1,10,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.38645409181797385,False
31,q00579,1,1,llm_00786,work,Joanna is a writer.,0.6225500382059311,False
31,q00579,1,2,llm_00835,hobby,"Joanna has been revising and perfecting a recipe for her family, and it turned out really tasty.",0.617571146898889,False
31,q00579,1,3,llm_00795,hobby,Joanna enjoys baking and cooking as a creative outlet.,0.5795184865115083,False
31,q00579,1,4,llm_00823,hobby,Joanna loves DIY crafts.,0.5426428664199826,False
31,q00579,1,5,llm_00809,event,Joanna made a dessert with almond milk last Friday.,0.5246944919118991,False
31,q00579,1,6,llm_00709,preference,Joanna considers cooking and baking her creative outlets.,0.5190726406932307,False
31,q00579,1,7,llm_00855,work,Joanna is a writer.,0.48173628451378875,False
31,q00579,1,8,llm_00815,preference,Joanna enjoys mixing and matching flavors and always trying new things in cooking.,0.39075017824653996,True
31,q00579,1,9,llm_00710,preference,Joanna is dairy-free and enjoys the challenge of making dairy-free desserts delicious.,0.3727297938613585,False
31,q00579,1,10,llm_00706,hobby,Joanna is testing dairy-free dessert recipes for friends and family.,0.34330007717030125,True
31,q00583,3,1,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.40113322479143443,False
31,q00583,3,2,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.38591240341908295,False
31,q00583,3,3,llm_00855,work,Joanna is a writer.,0.3761534142704717,False
31,q00583,3,4,llm_00786,work,Joanna is a writer.,0.33985003136781666,False
31,q00583,3,5,llm_00693,identity,"Joanna's first passion was acting, but she now focuses on writing.",0.3370541655595627,False
31,q00583,3,6,llm_00802,identity,Joanna is a writer.,0.3323044937615898,False
31,q00583,3,7,llm_00635,emotion,"Joanna feels a mix of relief, excitement, and anxiety after finishing her screenplay.",0.3283675853024524,False
31,q00583,3,8,llm_00738,work,Joanna has written a screenplay.,0.3030693604620048,False
31,q00583,3,9,llm_00734,work,Joanna recently finished writing a screenplay.,0.29856599484716795,False
31,q00583,3,10,llm_00773,hobby,Joanna is deeply engaged in writing projects and considers writing a huge part of her life.,0.29096104121795185,False
31,q00586,4,1,llm_00747,preference,Joanna's favorite superhero is Spider-Man.,0.8707514611318897,False
31,q00586,4,2,llm_00628,preference,Joanna's favorite movie genres are dramas and romcoms.,0.7784260060952868,False
31,q00586,4,3,llm_00633,preference,Joanna's first screenplay is a mix of drama and romance.,0.2991284048594027,False
31,q00586,4,4,llm_00845,event,Joanna has had three movies she contributed to shown on the big screen.,0.2790419820777977,False
31,q00586,4,5,llm_00694,preference,Joanna enjoys dramas and emotionally-driven films.,0.23241890727132178,False
31,q00586,4,6,llm_00627,hobby,"Joanna enjoys writing, reading, watching movies, and exploring nature.",0.20146991836492845,False
31,q00586,4,7,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.2000980099588424,False
31,q00586,4,8,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.17783190989539743,False
31,q00586,4,9,llm_00651,preference,Joanna watched the movie 'Little Women' and recommends it.,0.17296116261249045,False
31,q00586,4,10,llm_00776,preference,Joanna's journal is her rock.,0.15332551394975116,False
31,q00587,4,1,llm_00677,preference,Nate chose a bright and bold hair color to stand out.,0.982870863632606,False
31,q00587,4,2,llm_00676,event,Nate dyed his hair last week.,0.6597010516942253,True
31,q00587,4,3,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.17644079092629938,False
31,q00587,4,4,llm_00806,identity,Nate has a cooking show.,0.1477300193068246,False
31,q00587,4,5,llm_00878,hobby,Nate made homemade coconut ice cream with sprinkles that changed the color.,0.11524575794169188,False
31,q00587,4,6,llm_00894,hobby,Nate has pet turtles that bring him peace and calm.,0.06445560504409077,False
31,q00587,4,7,llm_00860,hobby,Nate is passionate about gaming and has won video game tournaments.,0.05688113206147613,False
31,q00587,4,8,llm_00758,identity,Nate is part of a vegan diet group.,0.05252332676301516,False
31,q00587,4,9,llm_00807,preference,Nate's favorite dish from his cooking show is coconut milk ice cream.,0.048243133552185555,False
31,q00587,4,10,llm_00897,event,Nate offered Joanna some of his coconut milk ice cream.,0.04491542532792349,False
31,q00588,4,1,llm_00699,preference,Nate's favorite movie trilogy is a fantasy/sci-fi series with great world building and battles.,0.9957321023581068,True
31,q00588,4,2,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.5025169188458825,False
31,q00588,4,3,llm_00697,preference,Nate loves fantasy and sci-fi movies.,0.1946074309614649,False
31,q00588,4,4,llm_00873,preference,Nate is a big fan of Nintendo games.,0.1631294375123291,False
31,q00588,4,5,llm_01157,preference,Tim's favorite fantasy movie is Star Wars.,0.15227900081023116,False
31,q00588,4,6,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.14764511146985537,False
31,q00588,4,7,llm_00807,preference,Nate's favorite dish from his cooking show is coconut milk ice cream.,0.10607067513632265,False
31,q00588,4,8,llm_00830,event,Nate recently watched the movie 'Inception' and was impressed by its twists and dream elements.,0.10264516813236786,False
31,q00588,4,9,llm_00704,hobby,"Nate usually plays CS:GO, but also plays Street Fighter with friends.",0.08542131510523476,False
31,q00588,4,10,llm_00872,hobby,Nate is currently playing the fantasy RPG 'Xeonoblade Chronicles' and recommends it.,0.06876458142355964,False
31,q00596,4,1,llm_00633,preference,Joanna's first screenplay is a mix of drama and romance.,0.9636791481678013,True
31,q00596,4,2,llm_00659,goal,Joanna is waiting to hear back about her first screenplay.,0.41768779192462885,False
31,q00596,4,3,llm_00738,work,Joanna has written a screenplay.,0.38538653727511235,False
31,q00596,4,4,llm_00632,event,Joanna finished her first full screenplay and printed it last Friday.,0.34179153981308386,False
31,q00596,4,5,llm_00769,goal,Joanna recently started writing a book because her movie did well.,0.28055778887248467,False
31,q00596,4,6,llm_00705,goal,Joanna is working on a screenplay.,0.21034338365221228,False
31,q00596,4,7,llm_00734,work,Joanna recently finished writing a screenplay.,0.18616445287425604,False
31,q00596,4,8,llm_00889,goal,Joanna is filming her own movie based on her road-trip script.,0.1568064290610937,False
31,q00596,4,9,llm_00693,identity,"Joanna's first passion was acting, but she now focuses on writing.",0.1441229004028518,False
31,q00596,4,10,llm_00645,emotion,"Joanna feels relief, excitement, and worry about her screenplay submission.",0.1298756145962234,False
31,q00597,4,1,llm_00734,work,Joanna recently finished writing a screenplay.,0.9133509515401327,False
31,q00597,4,2,llm_00632,event,Joanna finished her first full screenplay and printed it last Friday.,0.5702262207603862,False
31,q00597,4,3,llm_00738,work,Joanna has written a screenplay.,0.44088292522713746,False
31,q00597,4,4,llm_00753,event,Joanna submitted her recent screenplay to a film contest.,0.34764069123460856,False
31,q00597,4,5,llm_00705,goal,Joanna is working on a screenplay.,0.3327312561994178,False
31,q00597,4,6,llm_00735,plan,Joanna plans to show her screenplay to Nate and values his opinion.,0.25129514911055584,False
31,q00597,4,7,llm_00765,work,Joanna is a movie writer and has had a movie published.,0.22171104889094714,False
31,q00597,4,8,llm_00661,work,Joanna has completed her second script.,0.2202137525116532,False
31,q00597,4,9,llm_00736,relationship,Nate supports Joanna in her screenplay endeavor.,0.1769811337945815,False
31,q00597,4,10,llm_00820,event,Joanna finished writing her book last week after many late nights and edits.,0.17205350490883173,False
31,q00601,4,1,llm_00652,plan,Nate plans to watch 'Little Women' based on Joanna's recommendation.,0.9101533356819236,False
31,q00601,4,2,llm_00791,plan,Joanna plans to check out the book series recommended by Nate.,0.4108622314591012,False
31,q00601,4,3,llm_00888,plan,"Joanna and Nate plan to meet tomorrow to watch the turtles, watch a movie, or go to the park.",0.27897798606720225,False
31,q00601,4,4,llm_00799,plan,Nate offered to join Joanna in baking and cooking.,0.2074188861309893,False
31,q00601,4,5,llm_00790,preference,Nate recommended a book series to Joanna with awesome battles and interesting characters.,0.18958382298363297,False
31,q00601,4,6,llm_00656,preference,Joanna is interested in trying Nate's dairy-free ice cream recipe.,0.17538770379088392,False
31,q00601,4,7,llm_00801,plan,Joanna and Nate plan to see each other soon.,0.16998096779350516,False
31,q00601,4,8,llm_00651,preference,Joanna watched the movie 'Little Women' and recommends it.,0.14287678215827102,True
31,q00601,4,9,llm_00718,plan,Joanna and Nate plan to go hiking together sometime.,0.14040310323337374,False
31,q00601,4,10,llm_00824,event,Nate made Joanna a motivational gift to encourage her.,0.13602957774385308,False
31,q00605,4,1,llm_00886,family,Nate has three turtles and enjoys them as pets.,0.801145420343095,False
31,q00605,4,2,llm_00663,family,Nate has pet turtles.,0.4082322611709704,True
31,q00605,4,3,llm_00687,family,Nate has pets (turtles) and enjoys spending time with them.,0.33470718963043544,False
31,q00605,4,4,llm_00637,preference,Nate recommends having pets like turtles for times of stress.,0.2427340837724132,False
31,q00605,4,5,llm_00870,family,Nate has pet turtles that bring him joy.,0.24087795482998034,False
31,q00605,4,6,llm_00852,hobby,Nate has liked turtles since he was a boy.,0.18780859048272328,False
31,q00605,4,7,llm_00894,hobby,Nate has pet turtles that bring him peace and calm.,0.16146969710095946,False
31,q00605,4,8,llm_00748,preference,Nate's favorite superhero is Iron Man.,0.15258508980684607,False
31,q00605,4,9,llm_00837,hobby,Nate has turtles that cheer him up.,0.11086000422879917,False
31,q00605,4,10,llm_00895,preference,Nate loves that his turtles don't require much looking after.,0.10357608044280016,False
31,q00609,4,1,llm_00759,plan,Nate promised to give Joanna the vegan ice cream recipe tomorrow.,0.8226219694026657,False
31,q00609,4,2,llm_00807,preference,Nate's favorite dish from his cooking show is coconut milk ice cream.,0.39125822289002415,False
31,q00609,4,3,llm_00805,event,Nate taught vegan ice cream recipes on his own cooking show last Monday.,0.333122377068129,False
31,q00609,4,4,llm_00897,event,Nate offered Joanna some of his coconut milk ice cream.,0.28336891122906743,False
31,q00609,4,5,llm_00896,hobby,Nate is experimenting with flavors and made coconut milk ice cream.,0.2598622950160149,False
31,q00609,4,6,llm_00757,event,Nate made vegan ice cream last Friday and shared it with his vegan diet group.,0.24816332298362329,False
31,q00609,4,7,llm_00656,preference,Joanna is interested in trying Nate's dairy-free ice cream recipe.,0.20975433397108015,False
31,q00609,4,8,llm_00878,hobby,Nate made homemade coconut ice cream with sprinkles that changed the color.,0.18904366432064085,False
31,q00609,4,9,llm_00688,hobby,"Nate makes dairy-free ice cream with coconut milk, vanilla extract, sugar, and a pinch of salt.",0.17635000118506175,True
31,q00609,4,10,llm_00799,plan,Nate offered to join Joanna in baking and cooking.,0.1676660653846497,False
31,q00614,4,1,llm_00829,preference,Nate considers playing games his escape from life struggles and generally doesn't get crazy competitive over them.,0.8485575402357598,False
31,q00614,4,2,llm_00818,hobby,Nate enjoys movies and games as a way to relax.,0.28130871066762647,False
31,q00614,4,3,llm_00837,hobby,Nate has turtles that cheer him up.,0.2647184645414495,False
31,q00614,4,4,llm_00749,preference,Nate has an Iron Man figure in his room that reminds him to keep working on his goals.,0.2508859010394157,False
31,q00614,4,5,llm_00698,hobby,Nate enjoys playing video games as a way to express creativity and passion.,0.24725637015716942,True
31,q00614,4,6,llm_00696,event,"Nate has a gaming tournament next month, which will be his 4th one.",0.18920734805357473,False
31,q00614,4,7,llm_00702,other,Nate has a gaming room.,0.10807134508502267,False
31,q00614,4,8,llm_00871,event,Nate upgraded his gaming equipment at home.,0.09318785881370512,False
31,q00614,4,9,llm_01920,health,Jolene uses yoga to escape studying and work stress.,0.0804894836533375,False
31,q00614,4,10,llm_00697,preference,Nate loves fantasy and sci-fi movies.,0.07928202820465294,True
31,q00616,4,1,llm_00707,event,Joanna made a dairy-free vanilla cake with strawberry filling and coconut cream frosting recently.,0.9532833948762282,True
31,q00616,4,2,llm_00797,event,Joanna made dairy-free chocolate coconut cupcakes with raspberry frosting.,0.53184712904528,False
31,q00616,4,3,llm_00708,preference,Joanna likes Nate's coconut recommendation for dairy-free desserts.,0.42926449062669164,True
31,q00616,4,4,llm_00809,event,Joanna made a dessert with almond milk last Friday.,0.33114749531414256,False
31,q00616,4,5,llm_00710,preference,Joanna is dairy-free and enjoys the challenge of making dairy-free desserts delicious.,0.19398132363872708,False
31,q00616,4,6,llm_00844,event,Joanna's movie script was shown on the big screen for the first time last Sunday (around 25 October 2022).,0.15749432365864474,False
31,q00616,4,7,llm_00862,preference,Joanna is lactose-intolerant or prefers lactose-free food.,0.13159534771922873,False
31,q00616,4,8,llm_00780,plan,Joanna plans to surprise her family with the dessert recipe Nate shared.,0.1215395288055371,False
31,q00616,4,9,llm_00706,hobby,Joanna is testing dairy-free dessert recipes for friends and family.,0.1170005285898422,False
31,q00616,4,10,llm_00812,preference,Joanna's dairy-free chocolate cake with raspberries is her favorite for birthdays and special days.,0.11102214985657427,False
31,q00619,4,1,llm_00718,plan,Joanna and Nate plan to go hiking together sometime.,0.5842078270975636,True
31,q00619,4,2,llm_00799,plan,Nate offered to join Joanna in baking and cooking.,0.5022205502267023,False
31,q00619,4,3,llm_01281,plan,Andrew invited Audrey and her dogs to join him on a hike next month.,0.28616928393045876,False
31,q00619,4,4,llm_00824,event,Nate made Joanna a motivational gift to encourage her.,0.209366952351472,False
31,q00619,4,5,llm_00772,relationship,Nate and Joanna are supportive friends who encourage each other's work.,0.10111837066087365,False
31,q00619,4,6,llm_00741,relationship,Nate met new people at the tournament and they wanted to hang out later.,0.09728389229815769,False
31,q00619,4,7,llm_00848,event,Nate has turtles and took them for a walk on 25 October 2022.,0.08614825995136496,False
31,q00619,4,8,llm_00686,preference,Nate is not into hiking but likes nature.,0.07536617890387806,False
31,q00619,4,9,llm_00736,relationship,Nate supports Joanna in her screenplay endeavor.,0.04868873155659105,False
31,q00619,4,10,llm_00825,relationship,Nate considers Joanna's life path inspirational.,0.04026301994245853,False
31,q00621,4,1,llm_00733,emotion,Joanna received a stuffed animal from Nate and cherishes it.,0.9484283686735362,False
31,q00621,4,2,llm_00732,event,Nate gave Joanna a stuffed animal as a gift to remind her of good vibes.,0.8211834618224126,True
31,q00621,4,3,llm_00824,event,Nate made Joanna a motivational gift to encourage her.,0.43856683364213833,False
31,q00621,4,4,llm_00838,relationship,"Joanna has a stuffed animal dog named Tilly that Nate gave her, and she keeps it with her while writing.",0.3345855328950394,False
31,q00621,4,5,llm_00897,event,Nate offered Joanna some of his coconut milk ice cream.,0.16319101300965663,False
31,q00621,4,6,llm_00839,family,"Joanna named her stuffed animal Tilly after a dog she had in Michigan, but she became allergic and had to get rid of the dog.",0.15351398962717708,False
31,q00621,4,7,llm_00799,plan,Nate offered to join Joanna in baking and cooking.,0.14854444952926527,False
31,q00621,4,8,llm_00825,relationship,Nate considers Joanna's life path inspirational.,0.1449201822400026,False
31,q00621,4,9,llm_00759,plan,Nate promised to give Joanna the vegan ice cream recipe tomorrow.,0.13444039404338165,False
