query_id,original_query_id,split_id,split_seed,query_type,method,mrr,recall@1,recall@3,recall@5,first_rank
record_09:q01708,q01708,record_09,record_09,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01709,q01709,record_09,record_09,4,type_aware,0.04,0.0,0.0,0.0,25
record_09:q01709,q01709,record_09,record_09,4,candidate_reranker_loco,0.14285714285714285,0.0,0.0,0.0,7
record_09:q01710,q01710,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01710,q01710,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01711,q01711,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01711,q01711,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01712,q01712,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01712,q01712,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01713,q01713,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01713,q01713,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01714,q01714,record_09,record_09,4,type_aware,0.125,0.0,0.0,0.0,8
record_09:q01714,q01714,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01715,q01715,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01715,q01715,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01716,q01716,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01716,q01716,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01718,q01718,record_09,record_09,4,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01718,q01718,record_09,record_09,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_09:q01720,q01720,record_09,record_09,4,type_aware,0.023255813953488372,0.0,0.0,0.0,43
record_09:q01720,q01720,record_09,record_09,4,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01721,q01721,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01721,q01721,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01722,q01722,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01722,q01722,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01724,q01724,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01724,q01724,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01725,q01725,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01725,q01725,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01727,q01727,record_09,record_09,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01727,q01727,record_09,record_09,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01729,q01729,record_09,record_09,4,type_aware,0.0625,0.0,0.0,0.0,16
record_09:q01729,q01729,record_09,record_09,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01730,q01730,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01730,q01730,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01731,q01731,record_09,record_09,4,type_aware,0.2,0.0,0.0,1.0,5
record_09:q01731,q01731,record_09,record_09,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_09:q01732,q01732,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01732,q01732,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01733,q01733,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01733,q01733,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01734,q01734,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01734,q01734,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01735,q01735,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01735,q01735,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01736,q01736,record_09,record_09,4,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01736,q01736,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01737,q01737,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01737,q01737,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01738,q01738,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01738,q01738,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01740,q01740,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01740,q01740,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01741,q01741,record_09,record_09,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01741,q01741,record_09,record_09,4,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_09:q01742,q01742,record_09,record_09,4,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01742,q01742,record_09,record_09,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01743,q01743,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01743,q01743,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01744,q01744,record_09,record_09,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01744,q01744,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01745,q01745,record_09,record_09,5,type_aware,0.016129032258064516,0.0,0.0,0.0,62
record_09:q01745,q01745,record_09,record_09,5,candidate_reranker_loco,0.1,0.0,0.0,0.0,10
record_09:q01746,q01746,record_09,record_09,5,type_aware,0.1,0.0,0.0,0.0,10
record_09:q01746,q01746,record_09,record_09,5,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_09:q01747,q01747,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01747,q01747,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01748,q01748,record_09,record_09,5,type_aware,0.010309278350515464,0.0,0.0,0.0,97
record_09:q01748,q01748,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01749,q01749,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01749,q01749,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01750,q01750,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01750,q01750,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01751,q01751,record_09,record_09,5,type_aware,0.002531645569620253,0.0,0.0,0.0,395
record_09:q01751,q01751,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01752,q01752,record_09,record_09,5,type_aware,0.002857142857142857,0.0,0.0,0.0,350
record_09:q01752,q01752,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01753,q01753,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01753,q01753,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01754,q01754,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01754,q01754,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01755,q01755,record_09,record_09,5,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01755,q01755,record_09,record_09,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01756,q01756,record_09,record_09,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01756,q01756,record_09,record_09,5,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01757,q01757,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01757,q01757,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01758,q01758,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01758,q01758,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01759,q01759,record_09,record_09,5,type_aware,0.25,0.0,0.0,1.0,4
record_09:q01759,q01759,record_09,record_09,5,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_09:q01760,q01760,record_09,record_09,5,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_09:q01760,q01760,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01761,q01761,record_09,record_09,5,type_aware,0.0006605019815059445,0.0,0.0,0.0,1514
record_09:q01761,q01761,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01762,q01762,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01762,q01762,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01763,q01763,record_09,record_09,5,type_aware,0.002976190476190476,0.0,0.0,0.0,336
record_09:q01763,q01763,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01764,q01764,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01764,q01764,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01765,q01765,record_09,record_09,5,type_aware,0.06666666666666667,0.0,0.0,0.0,15
record_09:q01765,q01765,record_09,record_09,5,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_09:q01766,q01766,record_09,record_09,5,type_aware,0.0045662100456621,0.0,0.0,0.0,219
record_09:q01766,q01766,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01767,q01767,record_09,record_09,5,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01767,q01767,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01768,q01768,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01768,q01768,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01769,q01769,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01769,q01769,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01770,q01770,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01770,q01770,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01771,q01771,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01771,q01771,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01772,q01772,record_09,record_09,5,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01772,q01772,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01773,q01773,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01773,q01773,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01774,q01774,record_09,record_09,5,type_aware,0.017543859649122806,0.0,0.0,0.0,57
record_09:q01774,q01774,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01775,q01775,record_09,record_09,5,type_aware,0.008,0.0,0.0,0.0,125
record_09:q01775,q01775,record_09,record_09,5,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_09:q01776,q01776,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01776,q01776,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01777,q01777,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01777,q01777,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01778,q01778,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01778,q01778,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01779,q01779,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01779,q01779,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01780,q01780,record_09,record_09,5,type_aware,1.0,1.0,1.0,1.0,1
record_09:q01780,q01780,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_09:q01782,q01782,record_09,record_09,5,type_aware,0.5,0.0,1.0,1.0,2
record_09:q01782,q01782,record_09,record_09,5,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01783,q01783,record_10,record_10,2,type_aware,0.125,0.0,0.0,0.0,8
record_10:q01783,q01783,record_10,record_10,2,candidate_reranker_loco,0.058823529411764705,0.0,0.0,0.0,17
record_10:q01784,q01784,record_10,record_10,1,type_aware,0.08333333333333333,0.0,0.0,0.0,12
record_10:q01784,q01784,record_10,record_10,1,candidate_reranker_loco,0.1,0.0,0.0,0.0,10
record_10:q01785,q01785,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01785,q01785,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01786,q01786,record_10,record_10,1,type_aware,0.1111111111111111,0.0,0.0,0.0,9
record_10:q01786,q01786,record_10,record_10,1,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_10:q01787,q01787,record_10,record_10,3,type_aware,0.07142857142857142,0.0,0.0,0.0,14
record_10:q01787,q01787,record_10,record_10,3,candidate_reranker_loco,0.09090909090909091,0.0,0.0,0.0,11
record_10:q01788,q01788,record_10,record_10,1,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01788,q01788,record_10,record_10,1,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01789,q01789,record_10,record_10,1,type_aware,0.2,0.0,0.0,1.0,5
record_10:q01789,q01789,record_10,record_10,1,candidate_reranker_loco,0.1111111111111111,0.0,0.0,0.0,9
record_10:q01790,q01790,record_10,record_10,3,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01790,q01790,record_10,record_10,3,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01791,q01791,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01791,q01791,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01792,q01792,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01792,q01792,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01793,q01793,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01793,q01793,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01794,q01794,record_10,record_10,1,type_aware,0.009174311926605505,0.0,0.0,0.0,109
record_10:q01794,q01794,record_10,record_10,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01795,q01795,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01795,q01795,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01796,q01796,record_10,record_10,3,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01796,q01796,record_10,record_10,3,candidate_reranker_loco,0.058823529411764705,0.0,0.0,0.0,17
record_10:q01797,q01797,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01797,q01797,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01798,q01798,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01798,q01798,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01799,q01799,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01799,q01799,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01800,q01800,record_10,record_10,2,type_aware,0.2,0.0,0.0,1.0,5
record_10:q01800,q01800,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01801,q01801,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01801,q01801,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01802,q01802,record_10,record_10,1,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01802,q01802,record_10,record_10,1,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_10:q01803,q01803,record_10,record_10,1,type_aware,0.05263157894736842,0.0,0.0,0.0,19
record_10:q01803,q01803,record_10,record_10,1,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_10:q01804,q01804,record_10,record_10,3,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01804,q01804,record_10,record_10,3,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01805,q01805,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01805,q01805,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01806,q01806,record_10,record_10,1,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01806,q01806,record_10,record_10,1,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01807,q01807,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01807,q01807,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01808,q01808,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01808,q01808,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01809,q01809,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01809,q01809,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01810,q01810,record_10,record_10,2,type_aware,0.016129032258064516,0.0,0.0,0.0,62
record_10:q01810,q01810,record_10,record_10,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01811,q01811,record_10,record_10,1,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01811,q01811,record_10,record_10,1,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01812,q01812,record_10,record_10,1,type_aware,0.021739130434782608,0.0,0.0,0.0,46
record_10:q01812,q01812,record_10,record_10,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01813,q01813,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01813,q01813,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01814,q01814,record_10,record_10,2,type_aware,0.125,0.0,0.0,0.0,8
record_10:q01814,q01814,record_10,record_10,2,candidate_reranker_loco,0.038461538461538464,0.0,0.0,0.0,26
record_10:q01815,q01815,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01815,q01815,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01816,q01816,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01816,q01816,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01817,q01817,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01817,q01817,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01818,q01818,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01818,q01818,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01819,q01819,record_10,record_10,2,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01819,q01819,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01820,q01820,record_10,record_10,3,type_aware,0.07692307692307693,0.0,0.0,0.0,13
record_10:q01820,q01820,record_10,record_10,3,candidate_reranker_loco,0.09090909090909091,0.0,0.0,0.0,11
record_10:q01821,q01821,record_10,record_10,2,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01821,q01821,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01823,q01823,record_10,record_10,1,type_aware,0.06666666666666667,0.0,0.0,0.0,15
record_10:q01823,q01823,record_10,record_10,1,candidate_reranker_loco,0.08333333333333333,0.0,0.0,0.0,12
record_10:q01824,q01824,record_10,record_10,1,type_aware,0.029411764705882353,0.0,0.0,0.0,34
record_10:q01824,q01824,record_10,record_10,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01826,q01826,record_10,record_10,2,type_aware,0.041666666666666664,0.0,0.0,0.0,24
record_10:q01826,q01826,record_10,record_10,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01827,q01827,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01827,q01827,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01828,q01828,record_10,record_10,1,type_aware,0.025,0.0,0.0,0.0,40
record_10:q01828,q01828,record_10,record_10,1,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01829,q01829,record_10,record_10,1,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01829,q01829,record_10,record_10,1,candidate_reranker_loco,0.16666666666666666,0.0,0.0,0.0,6
record_10:q01830,q01830,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01830,q01830,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01831,q01831,record_10,record_10,2,type_aware,0.014285714285714285,0.0,0.0,0.0,70
record_10:q01831,q01831,record_10,record_10,2,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_10:q01832,q01832,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01832,q01832,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01833,q01833,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01833,q01833,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01834,q01834,record_10,record_10,2,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01834,q01834,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01835,q01835,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01835,q01835,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01836,q01836,record_10,record_10,1,type_aware,0.14285714285714285,0.0,0.0,0.0,7
record_10:q01836,q01836,record_10,record_10,1,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01837,q01837,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01837,q01837,record_10,record_10,1,candidate_reranker_loco,0.125,0.0,0.0,0.0,8
record_10:q01838,q01838,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01838,q01838,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01839,q01839,record_10,record_10,1,type_aware,0.25,0.0,0.0,1.0,4
record_10:q01839,q01839,record_10,record_10,1,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_10:q01840,q01840,record_10,record_10,2,type_aware,0.125,0.0,0.0,0.0,8
record_10:q01840,q01840,record_10,record_10,2,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01841,q01841,record_10,record_10,1,type_aware,0.125,0.0,0.0,0.0,8
record_10:q01841,q01841,record_10,record_10,1,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01842,q01842,record_10,record_10,1,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01842,q01842,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01843,q01843,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01843,q01843,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01844,q01844,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01844,q01844,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01845,q01845,record_10,record_10,2,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01845,q01845,record_10,record_10,2,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01847,q01847,record_10,record_10,1,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01847,q01847,record_10,record_10,1,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01848,q01848,record_10,record_10,2,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01848,q01848,record_10,record_10,2,candidate_reranker_loco,0.5,0.0,1.0,1.0,2
record_10:q01849,q01849,record_10,record_10,1,type_aware,0.25,0.0,0.0,1.0,4
record_10:q01849,q01849,record_10,record_10,1,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_10:q01850,q01850,record_10,record_10,2,type_aware,0.06666666666666667,0.0,0.0,0.0,15
record_10:q01850,q01850,record_10,record_10,2,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01851,q01851,record_10,record_10,2,type_aware,0.09090909090909091,0.0,0.0,0.0,11
record_10:q01851,q01851,record_10,record_10,2,candidate_reranker_loco,0.2,0.0,0.0,1.0,5
record_10:q01853,q01853,record_10,record_10,2,type_aware,0.0006775067750677507,0.0,0.0,0.0,1476
record_10:q01853,q01853,record_10,record_10,2,candidate_reranker_loco,0.0,0.0,0.0,0.0,0
record_10:q01854,q01854,record_10,record_10,4,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01854,q01854,record_10,record_10,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01855,q01855,record_10,record_10,4,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01855,q01855,record_10,record_10,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01856,q01856,record_10,record_10,4,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01856,q01856,record_10,record_10,4,candidate_reranker_loco,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01857,q01857,record_10,record_10,4,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01857,q01857,record_10,record_10,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01858,q01858,record_10,record_10,4,type_aware,0.3333333333333333,0.0,1.0,1.0,3
record_10:q01858,q01858,record_10,record_10,4,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_10:q01859,q01859,record_10,record_10,4,type_aware,0.5,0.0,1.0,1.0,2
record_10:q01859,q01859,record_10,record_10,4,candidate_reranker_loco,0.25,0.0,0.0,1.0,4
record_10:q01860,q01860,record_10,record_10,4,type_aware,1.0,1.0,1.0,1.0,1
record_10:q01860,q01860,record_10,record_10,4,candidate_reranker_loco,1.0,1.0,1.0,1.0,1
record_10:q01861,q01861,record_10,record_10,4,type_aware,1.0,1.0,1.0,1.0,1
