query_id,query_type,query,method,selected_method,predicted_intent,mrr,recall@1,recall@3,recall@5,first_rank
q01504,4,Which yoga pose is Jolene a fan of for rest and calmness?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01505,4,How long has Jolene been doing yoga?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01506,4,What did Jolene participate in recently that provided her with a rewarding experience?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q01507,4,How did Jolene feel after receiving positive feedback at the virtual conference?,text_intent_router,type_aware,causal_type_aware,0.025,0.0,0.0,0.0,40
q01508,4,What kind of event did Jolene present at recently?,text_intent_router,keyword,keyword_heavy,0.25,0.0,0.0,1.0,4
q01509,4,"What did Jolene's mom stress the value of, which she wants to keep in mind for her engineering projects?",text_intent_router,keyword,keyword_heavy,0.0625,0.0,0.0,0.0,16
q01510,4,What type of projects is Jolene interested in getting involved in the future?,text_intent_router,keyword,keyword_heavy,0.16666666666666666,0.0,0.0,0.0,6
q01511,4,"How did Deborah get Luna, one of her cats?",text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01512,4,How old is Max?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01513,4,"What type of classes did Jolene and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01514,4,What type of place does Jolene visit to meditate?,text_intent_router,keyword,keyword_heavy,0.023809523809523808,0.0,0.0,0.0,42
q01515,4,"What was the new plant Jolene got used as a reminder for on 30 August, 2023?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01516,4,"Why did Jolene get the new plant on 30 August, 2023?",text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01517,4,What has Jolene been focusing on lately besides studying?,text_intent_router,type_aware,default_type_aware,0.024390243902439025,0.0,0.0,0.0,41
q01518,4,How did Deborah's mom support her yoga practice when she first started?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01519,4,What was the video game console that Jolene's parents got her at age 10?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01520,4,What was one of Jolene's favorite games to play with her mom on the nintendo wii game system?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01521,4,What course did Jolene sign up for on 6 September 2023?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01523,4,Where did Jolene and her partner travel for a few weeks in September 2023?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01525,4,How did Jolene feel about her progress in practicing mindfulness and gratitude?,text_intent_router,type_aware,causal_type_aware,0.037037037037037035,0.0,0.0,0.0,27
q01526,4,What positive change did Jolene experience during the retreat?,text_intent_router,type_aware,default_type_aware,0.0625,0.0,0.0,0.0,16
q01527,4,What did Jolene recently play that she described to Deb?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01529,4,Where did Deborah get married?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01530,4,What does yoga on the beach provide for Deborah?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01531,4,How does Jolene describe their home room?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01532,4,"What new activity did Deborah and her neighbor organize for the community on 16 September, 2023?",text_intent_router,vector,identity_profile_vector,0.3333333333333333,0.0,1.0,1.0,3
q01533,4,What was Deborah's mom passionate about?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01534,4,What food did Deborah's mom make for her on birthdays?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01535,4,What kind of cookies did Jolene used to bake with someone close to her?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01536,4,What outdoor activity did Jolene suggest doing together with Deborah?,text_intent_router,vector,identity_profile_vector,0.25,0.0,0.0,1.0,4
q01537,4,"What activity did Deborah enjoy at the music festival with their pals on September 20, 2023?",text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01538,4,What did Deborah find freeing at the music festival?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01539,5,What are the names of Deborah's snakes?,text_intent_router,type_aware,default_type_aware,0.0031545741324921135,0.0,0.0,0.0,317
q01540,5,What are Deborah's favorite books?,text_intent_router,vector,identity_profile_vector,0.003355704697986577,0.0,0.0,0.0,298
q01541,5,Where did Deborah get her dogs?,text_intent_router,vector,identity_profile_vector,0.1111111111111111,0.0,0.0,0.0,9
q01542,5,How old are Jolene's cats?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01543,5,When did Deborah's parents give her first console?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01544,5,When did Jolene release her pet snake?,text_intent_router,type_aware,temporal_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01545,5,Where did Jolene meet her new friend Anna?,text_intent_router,vector,identity_profile_vector,0.00980392156862745,0.0,0.0,0.0,102
q01546,5,"What is Deborah's favorite book which she mentioned on 4 February, 2023?",text_intent_router,vector,identity_profile_vector,0.0030864197530864196,0.0,0.0,0.0,324
q01547,5,"What cool stuff did Deborah accomplish at the retreat on 9 February, 2023?",text_intent_router,type_aware,default_type_aware,0.0025575447570332483,0.0,0.0,0.0,391
q01548,5,How does Deborah plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01549,5,What gave Deborah anxiety in the garden she visited?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01550,5,Why did Jolene spend time in the garden?,text_intent_router,type_aware,temporal_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01551,5,How did Jolene and her rival initially meet?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q01552,5,What activity does Jolene incorporate into her daily routine after going for a morning jog in the park?,text_intent_router,vector,identity_profile_vector,0.006993006993006993,0.0,0.0,0.0,143
q01553,5,What method does Jolene suggest Deborah to try for organizing tasks based on importance and urgency?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01554,5,How does Jolene plan to pursue her dream of climbing mountains?,text_intent_router,type_aware,causal_type_aware,0.022727272727272728,0.0,0.0,0.0,44
q01555,5,Who are the authors mentioned by Jolene that she enjoys reading during her yoga practice?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01556,5,"Which show did Jolene go to with a friend on 9 April, 2023?",text_intent_router,type_aware,default_type_aware,0.03125,0.0,0.0,0.0,32
q01557,5,What does Deborah find comforting about going to horror movie screenings?,text_intent_router,type_aware,default_type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01558,5,How does Deborah describe the time spent with her snakes and partner?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01559,5,For how long has Jolene had Lucifer as a pet?,text_intent_router,type_aware,temporal_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01560,5,How does Deborah feel when spending time with Seraphim?,text_intent_router,type_aware,temporal_type_aware,0.015384615384615385,0.0,0.0,0.0,65
q01562,5,Why did Jolene decide to get a tarantula as a pet?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01563,5,"How did Deborah come to have her pet, Susie?",text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q01564,5,What did Deborah design inspired by their love for space and engines?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01565,5,What journal has Deborah been using to help track tasks and stay organized?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01566,5,What game did Jolene recommend to Deborah for being thrilling and intense?,text_intent_router,type_aware,default_type_aware,0.006802721088435374,0.0,0.0,0.0,147
q01567,5,What game did Deborah suggest as an awesome open-world game for the Nintendo Switch?,text_intent_router,type_aware,default_type_aware,0.0064516129032258064,0.0,0.0,0.0,155
q01569,5,What did Jolene and her mom chat about at their special bench in the park?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01570,5,How did Deborah feel after receiving positive feedback at the virtual conference?,text_intent_router,type_aware,causal_type_aware,0.0011123470522803114,0.0,0.0,0.0,899
q01571,5,What kind of event did Deborah present at recently?,text_intent_router,keyword,keyword_heavy,0.045454545454545456,0.0,0.0,0.0,22
q01572,5,"What did Deborah's mom stress the value of, which she wants to keep in mind for her engineering projects?",text_intent_router,keyword,keyword_heavy,0.030303030303030304,0.0,0.0,0.0,33
q01573,5,What type of projects is Deborah interested in getting involved in the future?,text_intent_router,keyword,keyword_heavy,0.09090909090909091,0.0,0.0,0.0,11
q01574,5,"How did Jolene get Luna, one of her cats?",text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01575,5,"What type of classes did Deborah and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01576,5,"Why did Deborah get the new plant on 30 August, 2023?",text_intent_router,type_aware,causal_type_aware,0.125,0.0,0.0,0.0,8
q01577,5,How did Jolene's mom support her yoga practice when she first started?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01578,5,What was the video game console that Deborah's parents got her at age 10?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01579,5,What was one of Deborah's favorite games to play with her mom on the PlayStation game system?,text_intent_router,vector,identity_profile_vector,0.047619047619047616,0.0,0.0,0.0,21
q01580,5,Where did Deborah and her partner travel for a few weeks in September 2023?,text_intent_router,vector,identity_profile_vector,0.006024096385542169,0.0,0.0,0.0,166
q01582,5,Where did Jolene get married?,text_intent_router,vector,identity_profile_vector,0.00558659217877095,0.0,0.0,0.0,179
q01583,5,"What new activity did Jolene and her neighbor organize for the community on 16 September, 2023?",text_intent_router,vector,identity_profile_vector,0.0048543689320388345,0.0,0.0,0.0,206
q01584,5,What food did Jolene's mom make for her on holidays?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01585,5,What kind of cookies did Deborah used to bake with someone close to her?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01586,5,"What activity did Jolene enjoy at the music festival with their pals on September 20, 2023?",text_intent_router,vector,identity_profile_vector,0.011764705882352941,0.0,0.0,0.0,85
q01587,1,What kind of car does Evan drive?,text_intent_router,keyword,keyword_heavy,0.25,0.0,0.0,1.0,4
q01588,1,What kinds of things did Evan have broken?,text_intent_router,keyword,keyword_heavy,0.00847457627118644,0.0,0.0,0.0,118
q01589,1,Where has Evan been on roadtrips with his family?,text_intent_router,vector,identity_profile_vector,0.5,0.0,1.0,1.0,2
q01590,1,How many Prius has Evan owned?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01591,2,Which hobby did Sam take up in May 2023?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01592,3,Which country was Evan visiting in May 2023?,text_intent_router,type_aware,default_type_aware,0.014925373134328358,0.0,0.0,0.0,67
q01593,1,How many roadtrips did Evan take in May 2023?,text_intent_router,type_aware,default_type_aware,0.03225806451612903,0.0,0.0,0.0,31
q01594,1,What new hobbies did Sam consider trying?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01595,1,What hobby did Evan start practicing a few years ago that he enjoys?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01596,2,When did Evan go to Jasper with his family?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01597,3,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",text_intent_router,keyword,keyword_heavy,0.05263157894736842,0.0,0.0,0.0,19
q01598,1,What health issue did Sam face that motivated him to change his lifestyle?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q01599,2,When did Sam first go to the doctor and find out he had a weight problem?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01600,2,When did Evan have his sudden heart palpitation incident that really shocked him up?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01601,1,What is Evan's favorite food?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01602,1,What kind of unhealthy snacks does Sam enjoy eating?,text_intent_router,keyword,keyword_heavy,0.007518796992481203,0.0,0.0,0.0,133
q01603,1,What recurring issue frustrates Sam at the grocery store?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01604,2,When did Sam's friends mock him for being overweight?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01605,1,What kind of healthy food suggestions has Evan given to Sam?,text_intent_router,keyword,keyword_heavy,0.013513513513513514,0.0,0.0,0.0,74
q01606,3,"Considering their conversations and personal growth, what advice might Evan and Sam give to someone facing a major life transition or challenge?",text_intent_router,type_aware,causal_type_aware,0.25,0.0,0.0,1.0,4
q01607,3,"In light of the health and dietary changes discussed, what would be an appropriate gift for both Evan and Sam to encourage their healthy lifestyles?",text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01608,1,How does Evan describe the woman and his feelings for her that he met in Canada?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01609,2,When Evan did meet his future wife?,text_intent_router,type_aware,temporal_type_aware,0.0625,0.0,0.0,0.0,16
q01610,2,When did Sam start working out at the gym?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01611,2,What significant event happened in Sam's life towards the end of summer 2023?,text_intent_router,type_aware,default_type_aware,0.0009861932938856016,0.0,0.0,0.0,1014
q01612,2,Which year did Evan start taking care of his health seriously?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q01613,1,What motivates Evan to take care of his health?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01614,3,What electronic device could Evan gift Sam to help him keep up with his fitness goals?,text_intent_router,keyword,keyword_heavy,0.02,0.0,0.0,0.0,50
q01615,1,What kind of writing does Sam do to relax and cope with his health issues?,text_intent_router,keyword,keyword_heavy,0.0625,0.0,0.0,0.0,16
q01616,1,"Who did Evan meet on his trip to Canada, and who did he come back from Canada with?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01617,2,When Evan get back from a vacation with his SO?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01619,1,What recurring frustration does Evan experience?,text_intent_router,type_aware,default_type_aware,0.04,0.0,0.0,0.0,25
q01620,1,What is the recurring dream that Sam keeps having?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01621,1,What accidents has Evan's son faced lately?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01622,2,When was Evan's son injured at soccer?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01623,1,What kind of foods or recipes has Sam recommended to Evan?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01624,1,What kind of healthy meals did Sam start eating after getting a health scare?,text_intent_router,keyword,keyword_heavy,0.25,0.0,0.0,1.0,4
q01626,2,How many months lapsed between Sam's first and second doctor's appointment?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01627,2,When did Evan start taking painting classes?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01628,2,Which classes did Evan join in mid-August 2023?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01629,1,How did Evan get into painting?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01630,3,How often does Sam get health checkups?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01631,1,What kind of subjects does Evan enjoy painting?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q01632,2,Which places in Canada was Evan visiting in July 2023?,text_intent_router,type_aware,default_type_aware,0.018518518518518517,0.0,0.0,0.0,54
q01634,2,When did Evan go skiing in Banff?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01635,1,What new diet and lifestyle change did Sam adopt over time?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01636,1,Who was injured in Evan's family?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01637,1,What kind of hobbies does Evan pursue?,text_intent_router,keyword,keyword_heavy,0.02631578947368421,0.0,0.0,0.0,38
q01638,3,"What challenges does Sam face in his quest for a healthier lifestyle, and how does he address them?",text_intent_router,type_aware,causal_type_aware,0.05,0.0,0.0,0.0,20
q01639,2,Which activity do Evan and Sam plan on doing together during September 2023?,text_intent_router,vector,identity_profile_vector,0.14285714285714285,0.0,0.0,0.0,7
q01640,2,When did Evan and Sam decide to paint together?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q01641,1,What personal health incidents does Evan face in 2023?,text_intent_router,type_aware,default_type_aware,0.09090909090909091,0.0,0.0,0.0,11
q01642,1,What recurring adventure does Evan have with strangers?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01643,1,What is Sam's persistent problem with his phone?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01644,3,Which US state was Sam travelling in during October 2023?,text_intent_router,type_aware,default_type_aware,0.1,0.0,0.0,0.0,10
q01645,2,When did Evan start lifting weights?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01646,2,When did Sam and his friend decide to try kayaking?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q01647,2,Which new activity does Sam take up in October 2023?,text_intent_router,vector,identity_profile_vector,0.25,0.0,0.0,1.0,4
q01648,2,What kind of stress was Sam dealing with in October 2023?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01649,1,What health scares did Sam and Evan experience?,text_intent_router,type_aware,default_type_aware,0.08333333333333333,0.0,0.0,0.0,12
q01650,2,When was Sam in the ER?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01651,1,Which ailment does Sam have to face due to his weight?,text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01652,3,Does Evan live close to a beach or mountains?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01653,2,When did Evan lose his job?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01654,2,When did Evan and Sam planned a trip to the beach together?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01655,2,"What was Sam doing on December 4, 2023?",text_intent_router,type_aware,default_type_aware,0.041666666666666664,0.0,0.0,0.0,24
q01656,1,Which two significant life events occur in Evan's life in December 2023 with his partner?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01657,2,How long did Evan and his partner date before getting married?,text_intent_router,type_aware,temporal_type_aware,0.0625,0.0,0.0,0.0,16
q01658,3,Which major holiday season conincides with Evan's wedding?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01659,1,Which activity did Sam resume in December 2023 after a long time?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q01660,2,When is Evan planning a big family reunion?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01661,2,When did Evan's son fall off his bike?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01662,2,When did Evan announce his marriage to his extended family?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01663,2,When did Evan finish the painting that's hanging in the exhibit?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01664,1,How does Evan spend his time with his bride after the wedding?,text_intent_router,type_aware,temporal_type_aware,0.1,0.0,0.0,0.0,10
q01665,1,Who did Evan tell about his marriage?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01666,2,When will Evan and his partner have their honeymoon in Canada?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01667,2,When did Evan have a drunken night with his friends?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01668,1,What is a stress reliever for Evan?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01669,1,What is a stress reliever for Sam?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01670,4,What type of car did Evan get after his old Prius broke down?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01671,4,How did Evan get into watercolor painting?,text_intent_router,type_aware,causal_type_aware,0.5,0.0,1.0,1.0,2
q01672,4,What did Evan start doing a few years back as a stress-buster?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01674,4,"Where did Evan take his family for a road trip on 24 May, 2023?",text_intent_router,vector,identity_profile_vector,0.1111111111111111,0.0,0.0,0.0,9
q01675,4,What did Evan find relaxing about his road trip to Jasper?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01676,4,What habit is Sam trying to change in terms of diet?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01677,4,What new suggestion did Evan give to Sam regarding his soda and candy consumption?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01678,4,What did Sam agree to try instead of soda and candy?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01679,4,What frustrating issue did Sam face at the supermarket?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01680,4,What novel is Evan reading that he finds gripping?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01681,4,What kind of water does Evan suggest Sam try as an alternative to soda?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01682,4,What does the smartwatch help Evan with?,text_intent_router,type_aware,default_type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01683,4,What does the bonsai tree symbolize for Evan?,text_intent_router,type_aware,default_type_aware,0.14285714285714285,0.0,0.0,0.0,7
q01684,4,Why did Evan decide to get the bonsai tree?,text_intent_router,type_aware,causal_type_aware,0.06666666666666667,0.0,0.0,0.0,15
q01685,4,"According to Sam, what is more important than perfection?",text_intent_router,type_aware,default_type_aware,0.058823529411764705,0.0,0.0,0.0,17
q01687,4,What did Evan mention he had been searching for fruitlessly for half an hour?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01688,4,What class is Sam taking to learn how to make healthier meals?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01689,4,"What dish did Sam make on 18 August, 2023 that turned out flavorful?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01690,4,"What kind of recipe did Evan request from Sam on 19 August, 2023?",text_intent_router,keyword,keyword_heavy,0.002544529262086514,0.0,0.0,0.0,393
q01691,4,"What food did Sam share a photo of on 19 August, 2023?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01692,4,What type of painting classes did Evan start taking in 2023?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01693,4,What did Evan start painting years ago due to being inspired by a friend's gift?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01694,4,What nature concept do watercolor painting classes emphasize according to Evan?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01695,4,What type of landscapes does Evan love painting the most?,text_intent_router,keyword,keyword_heavy,0.5,0.0,1.0,1.0,2
q01696,4,What fun activity did Evan mention doing in July 2023?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01697,4,What injury did Evan suffer from in August 2023?,text_intent_router,type_aware,default_type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01698,4,What sports activity has Evan been doing to stay active while dealing with the knee injury?,text_intent_router,vector,identity_profile_vector,0.5,0.0,1.0,1.0,2
q01700,4,What did Evan suggest Sam try as a calming hobby?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01701,4,What did Evan recommend Sam acquire to get started with painting?,text_intent_router,type_aware,default_type_aware,0.034482758620689655,0.0,0.0,0.0,29
q01702,4,What activity does Evan do to keep himself busy while healing his knee?,text_intent_router,vector,identity_profile_vector,0.02564102564102564,0.0,0.0,0.0,39
q01703,4,What painting did Evan share with Sam in October?,text_intent_router,type_aware,default_type_aware,0.07142857142857142,0.0,0.0,0.0,14
q01704,4,What kind of writing does Sam enjoy as a form of expression?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01705,4,What electronics issue has been frustrating Sam lately?,text_intent_router,keyword,keyword_heavy,0.010416666666666666,0.0,0.0,0.0,96
q01706,4,What activity did Evan start one year ago?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01707,4,What advice did Evan give to Sam to avoid injuries while starting weightlifting?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01708,4,Where did Sam and his mate plan to try kayaking?,text_intent_router,vector,identity_profile_vector,0.3333333333333333,0.0,1.0,1.0,3
q01709,4,What digestive issue did Sam experience lately?,text_intent_router,keyword,keyword_heavy,0.009523809523809525,0.0,0.0,0.0,105
q01710,4,What adventurous theme is emerging in Evan's life as mentioned by Sam?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01711,4,What does Evan mention about his progress at the gym to Sam?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01712,4,How did Evan start his transformation journey two years ago?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01713,4,What gift did Evan receive from a close friend?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01714,4,Why had Evan been going through a tough time lately?,text_intent_router,type_aware,temporal_type_aware,0.125,0.0,0.0,0.0,8
q01715,4,How does Evan describe the island he grew up on?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01716,4,What was the main reason for Evan's frustration with his new Prius breaking down?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01718,4,What did Sam suggest Evan try for stress relief and flexibility?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01720,4,What news did Evan share with Sam on 9th December 2023?,text_intent_router,type_aware,default_type_aware,0.023255813953488372,0.0,0.0,0.0,43
q01721,4,What family event is Evan planning for next summer?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01722,4,What is the motto of Evan's family?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01724,4,Who helped Evan get the painting published in the exhibition?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01725,4,What did Sam recently start enjoying to clear his head?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01727,4,How did Evan feel when he painted the piece with the bird flying over it?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01729,4,How did Evan describe the process of creating the painting with the bird flying over it?,text_intent_router,type_aware,causal_type_aware,0.0625,0.0,0.0,0.0,16
q01730,4,What did Evan want to share with his work friends?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
