query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank,query,predicted_intent
q00978,5,text_intent_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9,What motivated John to keep pushing himself to get better in writing and reading?,causal_type_aware
q00979,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How did Tim overcome a mistake he made during a big game in basketball?,causal_type_aware
q00980,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is Tim trying out to improve his strength and flexibility after recovery from ankle injury?,default_type_aware
q00982,5,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What instrument is John learning to play in December 2023?,default_type_aware
q00983,5,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,"How long has John been playing the piano for, as of December 2023?",temporal_type_aware
q00984,5,text_intent_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23,"What movie did Tim just finish watching on 8th December, 2023?",default_type_aware
q00985,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of game did Tim have a career-high in assists in?,keyword_heavy
q00986,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What was Tim's way of dealing with doubts and stress when he was younger?,temporal_type_aware
q00987,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Where was the photoshoot done for John's fragrance deal?,default_type_aware
q00988,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,In which area has Tim's team seen the most growth during training?,default_type_aware
q00989,5,text_intent_router,keyword,0.3333333333333333,0.0,1.0,1.0,3,What type of seminars is Tim conducting?,keyword_heavy
q00990,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is one cause that John opposes with his influence and resources?,default_type_aware
q00991,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What new fantasy TV series is John excited about?,default_type_aware
q00992,5,text_intent_router,type_aware,0.02631578947368421,0.0,0.0,0.0,38,Which language is John learning?,default_type_aware
q00993,5,text_intent_router,vector,1.0,1.0,1.0,1.0,1,"According to John, who is his least favorite character from Lord of the Rings?",identity_profile_vector
q00995,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of painting does Tim have in his room as a reminder?,keyword_heavy
q00996,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is the sculpture of Aragorn a reminder for John to be in everything he does?,default_type_aware
q00997,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which city in Ireland will John be staying in during his semester abroad?,default_type_aware
q00998,5,text_intent_router,type_aware,0.011494252873563218,0.0,0.0,0.0,87,What charity event did Tim organize recently in 2024?,default_type_aware
q00999,5,text_intent_router,type_aware,0.006896551724137931,0.0,0.0,0.0,145,What was Tims's reaction to sealing the deal with the beverage company?,default_type_aware
q01000,2,text_intent_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7,Which year did Audrey adopt the first three of her dogs?,temporal_type_aware
q01001,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Andrew start his new job as a financial analyst?,temporal_type_aware
q01002,1,text_intent_router,keyword,0.5,0.0,1.0,1.0,2,What kind of indoor activities has Andrew pursued with his girlfriend?,keyword_heavy
q01003,1,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of places have Andrew and his girlfriend checked out around the city?,keyword_heavy
q01004,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did Audrey make muffins for herself?,temporal_type_aware
q01005,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Audrey see a hummingbird?,temporal_type_aware
q01006,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Audrey adopt Pixie?,temporal_type_aware
q01007,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How many years passed between Audrey adopting Pixie and her other three dogs?,default_type_aware
q01008,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,Did Andrew have a pet dog during March 2023?,default_type_aware
q01009,1,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of classes or groups has Audrey joined to take better care of her dogs?,keyword_heavy
q01010,2,text_intent_router,type_aware,0.08333333333333333,0.0,0.0,0.0,12,When did Audrey's positive reinforcement training course for dogs take place?,temporal_type_aware
q01011,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,When did Andrew go rock climbing?,temporal_type_aware
q01012,1,text_intent_router,vector,0.05,0.0,0.0,0.0,20,What outdoor activities has Andrew done other than hiking in nature?,identity_profile_vector
q01013,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Audrey move to a new place?,temporal_type_aware
q01014,1,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What is something that Andrew really misses while working in the city?,default_type_aware
q01015,1,text_intent_router,type_aware,0.047619047619047616,0.0,0.0,0.0,21,What is a shared frustration regarding dog ownership for Audrey and Andrew?,default_type_aware
q01016,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When is Andrew going to go hiking with Audrey?,temporal_type_aware
q01017,1,text_intent_router,vector,1.0,1.0,1.0,1.0,1,How many times did Audrey and Andew plan to hike together?,identity_profile_vector
q01018,1,text_intent_router,vector,1.0,1.0,1.0,1.0,1,Where did Audrey get Pixie from?,identity_profile_vector
q01019,3,text_intent_router,vector,0.03225806451612903,0.0,0.0,0.0,31,What is an indoor activity that Andrew would enjoy doing while make his dog happy?,identity_profile_vector
q01020,3,text_intent_router,vector,0.125,0.0,0.0,0.0,8,Which meat does Audrey prefer eating more than others?,identity_profile_vector
q01021,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What are the classes that Audrey took for her dogs to?,default_type_aware
q01022,2,text_intent_router,vector,0.05,0.0,0.0,0.0,20,Where did Andrew go during the first weekend of August 2023?,identity_profile_vector
q01023,1,text_intent_router,type_aware,0.017543859649122806,0.0,0.0,0.0,57,What are some problems that Andrew faces before he adopted Toby?,default_type_aware
q01024,1,text_intent_router,type_aware,0.024390243902439025,0.0,0.0,0.0,41,Did Audrey and Andrew grow up with a pet dog?,default_type_aware
q01025,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Andrew and his girlfriend go fishing?,temporal_type_aware
q01026,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What is the biggest stressor in Andrew's life besides not being able to hike frequently?,default_type_aware
q01027,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How does Andrew feel about his current work?,causal_type_aware
q01028,1,text_intent_router,type_aware,0.011235955056179775,0.0,0.0,0.0,89,What is something that Audrey often dresses up her dogs with?,default_type_aware
q01029,1,text_intent_router,type_aware,0.01818181818181818,0.0,0.0,0.0,55,What are the names of Audrey's dogs?,default_type_aware
q01030,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When is Andrew planning to go to the beach with his girlfriend?,temporal_type_aware
q01031,1,text_intent_router,type_aware,0.034482758620689655,0.0,0.0,0.0,29,What has Andrew done with his dogs?,default_type_aware
q01032,1,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of tattoo does Audrey have on her arm?,keyword_heavy
q01033,3,text_intent_router,type_aware,0.125,0.0,0.0,0.0,8,What can Andrew potentially do to improve his stress and accomodate his living situation with his dogs?,default_type_aware
q01034,2,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,How many months passed between Andrew adopting Toby and Buddy?,default_type_aware
q01035,1,text_intent_router,type_aware,0.037037037037037035,0.0,0.0,0.0,27,What are the names of Andrew's dogs?,default_type_aware
q01036,1,text_intent_router,vector,0.5,0.0,1.0,1.0,2,What are some foods that Audrey likes eating?,identity_profile_vector
q01037,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Audrey get into an accident in the park?,temporal_type_aware
q01038,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Andrew and his girlfriend go on a wine tasting trip?,temporal_type_aware
q01039,1,text_intent_router,type_aware,0.041666666666666664,0.0,0.0,0.0,24,What did Audrey get wtih having so many dogs?,default_type_aware
q01040,1,text_intent_router,type_aware,0.013333333333333334,0.0,0.0,0.0,75,What is a good place for dogs to run around freely and meet new friends?,default_type_aware
q01041,1,text_intent_router,type_aware,0.03333333333333333,0.0,0.0,0.0,30,What are the breeds of Audrey's dogs?,default_type_aware
q01042,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What technique is Audrey using to discipline her dogs?,default_type_aware
q01043,3,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,Which US state do Audrey and Andrew potentially live in?,default_type_aware
q01044,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which national park could Audrey and Andrew be referring to in their conversations?,default_type_aware
q01045,2,text_intent_router,type_aware,0.04,0.0,0.0,0.0,25,"How many pets will Andrew have, as of December 2023?",default_type_aware
q01046,2,text_intent_router,type_aware,0.045454545454545456,0.0,0.0,0.0,22,"How many pets did Andrew have, as of September 2023?",default_type_aware
q01047,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How many months passed between Andrew adopting Buddy and Scout,default_type_aware
q01049,1,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What does Audrey view her pets as?,default_type_aware
q01050,1,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,What is a skill that Audrey learned to take care of her dogs?,default_type_aware
q01051,1,text_intent_router,type_aware,0.125,0.0,0.0,0.0,8,What items has Audrey bought or made for her dogs?,default_type_aware
q01052,3,text_intent_router,type_aware,0.018518518518518517,0.0,0.0,0.0,54,What is something that Andrew could do to make birdwatching hobby to fit in his city schedule?,default_type_aware
q01053,3,text_intent_router,vector,0.16666666666666666,0.0,0.0,0.0,6,What is a career that Andrew could potentially pursue with his love for animals and nature?,identity_profile_vector
q01054,1,text_intent_router,vector,0.3333333333333333,0.0,1.0,1.0,3,What activity do Audrey's dogs like to do in the dog park?,identity_profile_vector
q01055,2,text_intent_router,type_aware,0.02564102564102564,0.0,0.0,0.0,39,When did Andrew make his dogs a fun indoor area?,temporal_type_aware
q01056,1,text_intent_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23,Has Andrew moved into a new apartment for his dogs?,default_type_aware
q01057,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Andrew adopt Scout?,temporal_type_aware
q01058,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What did Audrey eat for dinner on October 24, 2023?",default_type_aware
q01059,2,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,"How long has it been since Andrew adopted his first pet, as of November 2023?",temporal_type_aware
q01060,1,text_intent_router,type_aware,0.04,0.0,0.0,0.0,25,How many dogs does Andrew have?,default_type_aware
q01061,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,Which specific type of bird mesmerizes Andrew?,default_type_aware
q01062,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Andrew express missing about exploring nature trails with his family's dog?,default_type_aware
q01063,4,text_intent_router,keyword,0.5,0.0,1.0,1.0,2,What kind of pastries did Andrew and his girlfriend have at the cafe?,keyword_heavy
q01064,4,text_intent_router,keyword,0.06666666666666667,0.0,0.0,0.0,15,What kind of flowers does Audrey have a tattoo of?,keyword_heavy
q01065,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What does Audrey do during dog playdates in the park?,default_type_aware
q01066,4,text_intent_router,keyword,0.3333333333333333,0.0,1.0,1.0,3,What type of dog was Andrew looking to adopt based on his living space?,keyword_heavy
q01067,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,"Where does Andrew want to live to give their dog a large, open space to run around?",default_type_aware
q01068,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did Audrey sign up for a workshop about bonding with pets?,causal_type_aware
q01069,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How did Audrey hear about the workshop on bonding with pets?,causal_type_aware
q01070,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of training was the workshop Audrey signed up for in May 2023?,keyword_heavy
q01071,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How did Audrey describe she dog he met at the pet store?,causal_type_aware
q01072,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,Why did Audrey think positive reinforcement training is important for pets?,causal_type_aware
q01073,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What challenge is Andrew facing in their search for a pet?,causal_type_aware
q01074,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How does Andrew feel about their search for a pet-friendly place?,causal_type_aware
q01075,4,text_intent_router,vector,0.5,0.0,1.0,1.0,2,What outdoor activities does Andrew plan on trying after the rock climbing class?,identity_profile_vector
q01076,4,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How long does Audrey typically walk her dogs for?,temporal_type_aware
q01077,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What did Audrey set up in the backyard for their dogs on June 26, 2023?",default_type_aware
q01078,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What did Audrey and her friends stumble across during a hike a few years back, as mentioned on June 26, 2023?",default_type_aware
q01079,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,"What is Audrey's favorite recipe that she shares with Andrew on 3 July, 2023?",keyword_heavy
q01080,4,text_intent_router,vector,0.5,0.0,1.0,1.0,2,"What dish is one of Audrey's favorite dishes that includes garlic and is shared with Andrew on 3 July, 2023?",identity_profile_vector
q01081,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What did Andrew and his GF do on the Monday before July 24, 2023?",default_type_aware
q01082,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is the name of Audrey's childhood dog?,default_type_aware
q01083,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What special memories does Audrey have with her childhood dog, Max?",default_type_aware
q01084,4,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What are some of the personalities of Audrey's four fur babies?,default_type_aware
q01085,4,text_intent_router,keyword,0.14285714285714285,0.0,0.0,0.0,7,"What type of classes did Audrey start with her pups recently on 4 August, 2023?",keyword_heavy
q01086,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How often does Audrey take her pups to the park for practice?,default_type_aware
q01087,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How long did the trail hike that Audrey went on with her pups take?,temporal_type_aware
q01089,4,text_intent_router,type_aware,0.019230769230769232,0.0,0.0,0.0,52,What is essential to keep the dogs looking good according to Audrey?,default_type_aware
q01090,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey organize with the neighbors' dogs?,default_type_aware
q01091,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey do to give her dogs extra comfort as the weather cooled down?,default_type_aware
q01093,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How did Audrey calm down her dog after the leash incident?,causal_type_aware
q01094,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How often does Audrey take her dogs for walks?,default_type_aware
q01095,4,text_intent_router,keyword,0.04,0.0,0.0,0.0,25,What kind of flowers does Audrey take care of?,keyword_heavy
q01099,4,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,"What did Audrey do with her pups over the weekend before 4th October, 2023?",default_type_aware
q01100,4,text_intent_router,type_aware,0.05263157894736842,0.0,0.0,0.0,19,What was the reason Audrey couldn't walk her dogs for a period of time?,temporal_type_aware
q01101,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of jewelry does Audrey make?,keyword_heavy
q01102,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why does Audrey make jewelry out of recycled objects?,causal_type_aware
q01103,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What organization does Audrey donate a portion of his profits to?,default_type_aware
q01104,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How does Audrey help out the animal shelter?,causal_type_aware
q01105,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of games do Audrey's dogs like to play at the park?,keyword_heavy
q01106,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey make to thank her neighbors?,default_type_aware
q01107,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How do Audrey's dogs react to snow?,default_type_aware
q01108,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How does Audrey describe her dogs' response to snow?,causal_type_aware
q01110,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What activity do Andrew and Buddy enjoy doing together?,identity_profile_vector
q01111,4,text_intent_router,vector,0.5,0.0,1.0,1.0,2,What do Andrew and Buddy like doing on walks?,identity_profile_vector
q01112,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What cuisine did Andrew recently try at a new spot in town?,default_type_aware
q01113,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,Which type of sushi did Audrey suggest trying first to someone new to sushi?,keyword_heavy
q01114,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of date is Andrew going on Sunday?,keyword_heavy
q01115,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,"What did Andrew and Audrey plan to do on the Saturday after October 28, 2023?",identity_profile_vector
q01116,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What aspect of autumn does Andrew find beautiful?,default_type_aware
q01117,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey do in November 2023 to better take care of her dogs?,default_type_aware
q01118,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How often does Audrey meet up with other dog owners for tips and playdates?,default_type_aware
q01119,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey share to show ways to keep dogs active in the city?,default_type_aware
q01120,4,text_intent_router,keyword,0.009900990099009901,0.0,0.0,0.0,101,What type of activities does Audrey suggest for mental stimulation of the dogs?,keyword_heavy
q01121,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,"What is Andrew planning to do with Scout, Toby, and Buddy?",identity_profile_vector
q01122,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Andrew get for Scout to create a safe and fun space for them?,default_type_aware
q01123,5,text_intent_router,type_aware,0.01020408163265306,0.0,0.0,0.0,98,Which specific type of bird mesmerizes Audrey?,default_type_aware
q01124,5,text_intent_router,keyword,0.008928571428571428,0.0,0.0,0.0,112,What kind of flowers does Andrew have a tattoo of?,keyword_heavy
q01125,5,text_intent_router,keyword,0.08333333333333333,0.0,0.0,0.0,12,What type of dog was Audrey looking to adopt based on her living space?,keyword_heavy
q01126,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did Audrey sign up for a workshop about car maintenance?,causal_type_aware
q01127,5,text_intent_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9,How did Andrew hear about the workshop on bonding with pets?,causal_type_aware
q01128,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of training was the workshop Andrew signed up for in May 2023?,keyword_heavy
q01129,5,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,How did Andrew describe the dog he met at the pet store?,causal_type_aware
q01130,5,text_intent_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13,What challenge is Audrey facing in their search for a pet?,causal_type_aware
q01131,5,text_intent_router,vector,0.5,0.0,1.0,1.0,2,What indoor activities does Andrew plan on trying after the rock climbing class?,identity_profile_vector
q01132,5,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What did Andrew set up in the backyard for their dogs on June 26, 2023?",default_type_aware
q01133,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What did Audrey and her GF do on the Monday before July 24, 2023?",default_type_aware
q01134,5,text_intent_router,type_aware,0.027777777777777776,0.0,0.0,0.0,36,What is the name of Andrew's childhood dog?,default_type_aware
q01135,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What special memories does Andrew have with his childhood dog, Max?",default_type_aware
q01136,5,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What are some of the personalities of Andrew's four fur babies?,default_type_aware
q01137,5,text_intent_router,keyword,0.025,0.0,0.0,0.0,40,"What type of classes did Andrew start with his pups recently on 4 August, 2023?",keyword_heavy
q01138,5,text_intent_router,type_aware,0.006802721088435374,0.0,0.0,0.0,147,What is essential to keep the dogs looking good according to Andrew?,default_type_aware
q01139,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Audrey organize with the neighbors' cats?,default_type_aware
q01140,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Andrew do to give his dogs extra comfort as the weather cooled down?,default_type_aware
q01142,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How did Andrew calm down his dog after the leash incident?,causal_type_aware
q01143,5,text_intent_router,type_aware,0.125,0.0,0.0,0.0,8,How often does Andrew take his dogs for walks?,default_type_aware
q01144,5,text_intent_router,keyword,0.043478260869565216,0.0,0.0,0.0,23,What kind of vegetables does Audrey take care of?,keyword_heavy
q01146,5,text_intent_router,type_aware,0.007692307692307693,0.0,0.0,0.0,130,What was the reason Andrew couldn't walk his dogs for a period of time?,temporal_type_aware
q01147,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of jewelry does Andrew make?,keyword_heavy
q01148,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why does Andrew make jewelry out of recycled objects?,causal_type_aware
q01149,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of games do Andrew's dogs like to play at the park?,keyword_heavy
q01150,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Andrew make to thank his neighbors?,default_type_aware
q01151,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How do Andrew's dogs react to snow?,default_type_aware
q01152,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How does Andrew describe his dogs' response to snow?,causal_type_aware
q01154,5,text_intent_router,vector,0.1111111111111111,0.0,0.0,0.0,9,What activity do Audrey and Buddy enjoy doing together?,identity_profile_vector
q01155,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What type of drink did Andrew recently try at a new spot in town?,keyword_heavy
q01156,5,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,Which type of pizza did Audrey suggest trying first to someone new to Italian cuisine?,keyword_heavy
q01157,5,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How often does Andrew meet up with other dog owners for tips and playdates?,default_type_aware
q01158,3,text_intent_router,type_aware,0.004,0.0,0.0,0.0,250,What are John's suspected health problems?,default_type_aware
q01159,2,text_intent_router,vector,0.037037037037037035,0.0,0.0,0.0,27,"Which recreational activity was James pursuing on March 16, 2022?",identity_profile_vector
q01160,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which places or events have John and James planned to meet at?,default_type_aware
q01161,1,text_intent_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23,Do both James and John have pets?,default_type_aware
q01162,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When did John resume playing drums in his adulthood?,temporal_type_aware
q01163,1,text_intent_router,vector,0.5,0.0,1.0,1.0,2,What are John and James' favorite games?,identity_profile_vector
q01164,3,text_intent_router,type_aware,0.1,0.0,0.0,0.0,10,Does James live in Connecticut?,default_type_aware
q01165,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,In which state is the shelter from which James adopted the puppy?,default_type_aware
q01166,1,text_intent_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9,How many pets does James have?,default_type_aware
q01167,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What are the names of James's dogs?,default_type_aware
q01168,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James adopt Ned?,temporal_type_aware
q01169,2,text_intent_router,type_aware,0.002652519893899204,0.0,0.0,0.0,377,"How was John feeling on April 10, 2022?",default_type_aware
q01170,3,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,Did James have a girlfriend during April 2022?,default_type_aware
q01171,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When did James visit Italy?,temporal_type_aware
q01172,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James buy himself a new adventure book?,temporal_type_aware
q01173,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James start playing Civilization VI?,temporal_type_aware
q01175,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is the board game where you have to find the imposter that John mentions to James?,default_type_aware
q01176,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which books has John recommended to James?,default_type_aware
q01177,3,text_intent_router,type_aware,0.030303030303030304,0.0,0.0,0.0,33,Was James feeling lonely before meeting Samantha?,default_type_aware
q01178,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How many charity tournaments has John organized till date?,temporal_type_aware
q01179,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John first organize a charity tournament with his friends?,temporal_type_aware
q01180,1,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,Who or which organizations have been the beneficiaries of John's charity tournaments?,default_type_aware
q01181,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When will John start his new job?,temporal_type_aware
q01182,1,text_intent_router,keyword,0.0045045045045045045,0.0,0.0,0.0,222,What kind of games has James tried to develop?,keyword_heavy
q01183,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Are John and James fans of the same football team?,default_type_aware
q01184,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which countries has James visited?,default_type_aware
q01185,1,text_intent_router,keyword,0.006993006993006993,0.0,0.0,0.0,143,What kind of classes has James joined?,keyword_heavy
q01186,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James volunteer at an organization?,temporal_type_aware
q01187,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James depart for his trip to Canada?,temporal_type_aware
q01188,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which country did James book tickets for in July 2022?,default_type_aware
q01189,2,text_intent_router,vector,1.0,1.0,1.0,1.0,1,How many days did James plan to spend on his trip in Canada?,identity_profile_vector
q01190,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"Where was James at on July 12, 2022?",default_type_aware
q01191,3,text_intent_router,type_aware,0.125,0.0,0.0,0.0,8,Did John and James study together?,default_type_aware
q01192,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which countries did James visit in July 2022?,default_type_aware
q01193,3,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What additional country did James visit during his trip to Canada?,default_type_aware
q01194,3,text_intent_router,vector,1.0,1.0,1.0,1.0,1,Who is Jill?,identity_profile_vector
q01195,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John spend time with his sister and dogs?,temporal_type_aware
q01196,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What happened to John's job situation in 2022?,default_type_aware
q01197,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John start his job in IT?,temporal_type_aware
q01198,1,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of tricks do James's pets know?,keyword_heavy
q01199,2,text_intent_router,type_aware,0.006756756756756757,0.0,0.0,0.0,148,When did James meet Samantha?,temporal_type_aware
q01200,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did James take his 3 dogs to the beach?,temporal_type_aware
q01201,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John plan his next meeting with his siblings?,temporal_type_aware
q01202,3,text_intent_router,type_aware,0.002898550724637681,0.0,0.0,0.0,345,Why didn't John want to go to Starbucks?,causal_type_aware
q01203,1,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of beer does McGee's bar serve?,keyword_heavy
q01204,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did John and James meet at McGee's bar?,temporal_type_aware
