split_seed,query_id,query_type,query,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank
29,q01298,4,What did James lose progress on due to a power outage?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01311,5,Which country did John visit in 2021?,supervised_text_router,vector,0.013157894736842105,0.0,0.0,0.0,76
29,q01313,5,What did James and his friends do with the remaining money after helping the dog shelter?,supervised_text_router,hybrid,0.5,0.0,1.0,1.0,2
29,q01317,5,Who does James support in cricket matches?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01321,5,"What new hobby did John become interested in on 9 July, 2022?",supervised_text_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13
29,q01333,5,What is the name of the board game James tried in September 2022?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01339,5,What inspired James to create his painting?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01344,5,Why did John and Samantha choose an apartment near McGee's bar?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01349,1,Which of Deborah`s family and friends have passed away?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
29,q01352,2,When did Jolene's mom gift her a pendant?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01355,2,Which country were Jolene and her mother visiting in 2010?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01356,1,What helped Deborah find peace when grieving deaths of her loved ones?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01358,2,When was Deborah's parents' wedding?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01360,2,When did Deborah receive an appreciation letter from her community?,supervised_text_router,type_aware,0.125,0.0,0.0,0.0,8
29,q01363,4,What pets does Jolene have?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
29,q01365,2,When did Jolene buy her pet Seraphim?,supervised_text_router,type_aware,0.2,0.0,0.0,1.0,5
29,q01368,1,Which games have Jolene and her partner played together?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
29,q01369,2,"When do Jolene and her partner plan to complete the game ""Walking Dead""?",supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
29,q01378,2,When did Jolene have a dinner and drinks with her friends?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01380,2,When was Deborah in Bali?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01381,4,How long have Jolene and her partner been together?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
29,q01383,2,When did Deborah go for her first morning jog in a nearby park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01385,2,When did Jolene take Seraphim to the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01387,1,What time management techniques do Deborah and Jolene use?,supervised_text_router,keyword,0.3333333333333333,0.0,1.0,1.0,3
29,q01388,3,Does Deborah live close to the beach or the mountains?,supervised_text_router,vector,0.014084507042253521,0.0,0.0,0.0,71
29,q01391,2,When did Deborah go for a bicycle ride with Anna?,supervised_text_router,type_aware,0.1,0.0,0.0,0.0,10
29,q01396,3,Which US state did Jolene visit during her internship?,supervised_text_router,vector,0.007692307692307693,0.0,0.0,0.0,130
29,q01400,2,When did Jolene lose a lot of progress in her work?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01401,2,When did Jolene adopt her snake Susie?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01407,4,What do Deborah and her husband do together?,supervised_text_router,keyword,0.16666666666666666,0.0,0.0,0.0,6
29,q01412,4,Does Deborah like cats?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01413,2,Which country was Jolene located in during the last week of August 2023?,supervised_text_router,type_aware,0.043478260869565216,0.0,0.0,0.0,23
29,q01414,2,When did Jolene and her partner return home from Rio de Janeiro?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01416,2,When did Deborah visit Brazil?,supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
29,q01421,1,Did Jolene teach herself how to play the console?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01423,3,What card game is Deborah talking about?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01425,1,Where did Jolene and her partner find a cool diving spot?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
29,q01426,2,Where did Jolene and her partner spend most of September 2023?,supervised_text_router,type_aware,0.004761904761904762,0.0,0.0,0.0,210
29,q01434,1,What gifts has Deborah received?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01437,4,What are the names of Jolene's snakes?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01439,4,What music pieces does Deborah listen to during her yoga practice?,supervised_text_router,vector,0.16666666666666666,0.0,0.0,0.0,6
29,q01441,4,What projects is Jolene planning for next year?,supervised_text_router,type_aware,0.125,0.0,0.0,0.0,8
29,q01442,4,Where did Deborah get her cats?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
29,q01444,4,What was Jolene doing with her partner in Rio de Janeiro?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01445,4,Have Deborah and Jolene been to Rio de Janeiro?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01450,4,"What project was Jolene working on as of 1 February, 2023?",supervised_text_router,hybrid,0.2,0.0,0.0,1.0,5
29,q01454,4,"What is Jolene's favorite book which she mentioned on 4 February, 2023?",supervised_text_router,vector,0.25,0.0,0.0,1.0,4
29,q01455,4,What does Deborah bring with her whenever she comes to reflect on her mom?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01459,4,How does Jolene plan to involve local engineers in her idea of teaching STEM to underprivileged kids?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01461,4,Why did Deborah spend time in the garden?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01462,4,How did Jolene and her partner initially meet?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01465,4,"What did Deb share a photo of, which brought a smile to Jolene's face?",supervised_text_router,type_aware,0.25,0.0,0.0,1.0,4
29,q01466,4,What is one of Jolene's favorite dishes?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01467,4,What picture did Jolene share related to feeling overwhelmed?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
29,q01468,4,What did Jolene and Deb discuss as a helpful strategy for studying and time management?,supervised_text_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
29,q01469,4,"What did Jolene ask Deb to help with on 13 March, 2023?",supervised_text_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
29,q01473,4,What did Deborah buy to enhance her yoga practice besides the props?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01476,4,What album does Deborah recommend for meditation and deep relaxation?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01478,4,What does Deborah find comforting about going to art shows?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01485,4,What group activity did Deborah start with Anna?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01488,4,What is the favorite game Jolene plays with her partner?,supervised_text_router,type_aware,0.1111111111111111,0.0,0.0,0.0,9
29,q01493,4,What activities have been helping Jolene stay distracted during tough times?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01495,4,What did Jolene design inspired by their love for space and engines?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01499,4,What did Deborah and her husband use to play to bond and make memories?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01501,4,What did Deborah and her mom chat about at their special bench in the park?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01502,4,What feeling does Deborah get when she thinks about the time spent with her mom at their special spot?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01503,4,What habits does Jolene practice to feel balanced?,supervised_text_router,keyword,0.0011235955056179776,0.0,0.0,0.0,890
29,q01506,4,What did Jolene participate in recently that provided her with a rewarding experience?,supervised_text_router,type_aware,0.125,0.0,0.0,0.0,8
29,q01507,4,How did Jolene feel after receiving positive feedback at the virtual conference?,supervised_text_router,hybrid,0.04,0.0,0.0,0.0,25
29,q01513,4,"What type of classes did Jolene and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01521,4,What course did Jolene sign up for on 6 September 2023?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01525,4,How did Jolene feel about her progress in practicing mindfulness and gratitude?,supervised_text_router,keyword,0.003703703703703704,0.0,0.0,0.0,270
29,q01526,4,What positive change did Jolene experience during the retreat?,supervised_text_router,hybrid,0.058823529411764705,0.0,0.0,0.0,17
29,q01529,4,Where did Deborah get married?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01534,4,What food did Deborah's mom make for her on birthdays?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01540,5,What are Deborah's favorite books?,supervised_text_router,vector,0.003355704697986577,0.0,0.0,0.0,298
29,q01542,5,How old are Jolene's cats?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01544,5,When did Jolene release her pet snake?,supervised_text_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7
29,q01550,5,Why did Jolene spend time in the garden?,supervised_text_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
29,q01551,5,How did Jolene and her rival initially meet?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01555,5,Who are the authors mentioned by Jolene that she enjoys reading during her yoga practice?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01559,5,For how long has Jolene had Lucifer as a pet?,supervised_text_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6
29,q01563,5,"How did Deborah come to have her pet, Susie?",supervised_text_router,vector,0.038461538461538464,0.0,0.0,0.0,26
29,q01564,5,What did Deborah design inspired by their love for space and engines?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01569,5,What did Jolene and her mom chat about at their special bench in the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01570,5,How did Deborah feel after receiving positive feedback at the virtual conference?,supervised_text_router,keyword,0.0004780114722753346,0.0,0.0,0.0,2092
29,q01571,5,What kind of event did Deborah present at recently?,supervised_text_router,type_aware,0.023809523809523808,0.0,0.0,0.0,42
29,q01575,5,"What type of classes did Deborah and her partner check out during their trip to Rio de Janeiro on 30 August, 2023?",supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01589,1,Where has Evan been on roadtrips with his family?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01592,3,Which country was Evan visiting in May 2023?,supervised_text_router,vector,0.010638297872340425,0.0,0.0,0.0,94
29,q01594,1,What new hobbies did Sam consider trying?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01597,3,"Which type of vacation would Evan prefer with his family, walking tours in metropolitan cities or camping trip in the outdoors?",supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01598,1,What health issue did Sam face that motivated him to change his lifestyle?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01610,2,When did Sam start working out at the gym?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01613,1,What motivates Evan to take care of his health?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01614,3,What electronic device could Evan gift Sam to help him keep up with his fitness goals?,supervised_text_router,type_aware,0.03125,0.0,0.0,0.0,32
29,q01623,1,What kind of foods or recipes has Sam recommended to Evan?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01624,1,What kind of healthy meals did Sam start eating after getting a health scare?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01626,2,How many months lapsed between Sam's first and second doctor's appointment?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01632,2,Which places in Canada was Evan visiting in July 2023?,supervised_text_router,vector,0.05263157894736842,0.0,0.0,0.0,19
29,q01634,2,When did Evan go skiing in Banff?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01635,1,What new diet and lifestyle change did Sam adopt over time?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01649,1,What health scares did Sam and Evan experience?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
29,q01651,1,Which ailment does Sam have to face due to his weight?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
29,q01652,3,Does Evan live close to a beach or mountains?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
29,q01653,2,When did Evan lose his job?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01656,1,Which two significant life events occur in Evan's life in December 2023 with his partner?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01664,1,How does Evan spend his time with his bride after the wedding?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
29,q01666,2,When will Evan and his partner have their honeymoon in Canada?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01667,2,When did Evan have a drunken night with his friends?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01668,1,What is a stress reliever for Evan?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01670,4,What type of car did Evan get after his old Prius broke down?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01677,4,What new suggestion did Evan give to Sam regarding his soda and candy consumption?,supervised_text_router,vector,0.0625,0.0,0.0,0.0,16
29,q01680,4,What novel is Evan reading that he finds gripping?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01688,4,What class is Sam taking to learn how to make healthier meals?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01689,4,"What dish did Sam make on 18 August, 2023 that turned out flavorful?",supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01690,4,"What kind of recipe did Evan request from Sam on 19 August, 2023?",supervised_text_router,keyword,0.002544529262086514,0.0,0.0,0.0,393
29,q01692,4,What type of painting classes did Evan start taking in 2023?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01694,4,What nature concept do watercolor painting classes emphasize according to Evan?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01696,4,What fun activity did Evan mention doing in July 2023?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01698,4,What sports activity has Evan been doing to stay active while dealing with the knee injury?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01701,4,What did Evan recommend Sam acquire to get started with painting?,supervised_text_router,vector,0.04,0.0,0.0,0.0,25
29,q01706,4,What activity did Evan start one year ago?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01709,4,What digestive issue did Sam experience lately?,supervised_text_router,vector,0.07692307692307693,0.0,0.0,0.0,13
29,q01715,4,How does Evan describe the island he grew up on?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01718,4,What did Sam suggest Evan try for stress relief and flexibility?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01724,4,Who helped Evan get the painting published in the exhibition?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01729,4,How did Evan describe the process of creating the painting with the bird flying over it?,supervised_text_router,type_aware,0.0625,0.0,0.0,0.0,16
29,q01730,4,What did Evan want to share with his work friends?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01733,4,"What did Evan and his partner share with their extended family on January 5, 2024?",supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01740,4,What did Evan share a photo of that was taken on a camping trip?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01743,5,What type of car did Sam get after his old Prius broke down?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01744,5,How did Sam get into watercolor painting?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01745,5,What did Sam start doing a few years back as a stress-buster?,supervised_text_router,type_aware,0.016129032258064516,0.0,0.0,0.0,62
29,q01747,5,What did Sam find relaxing about his road trip to Jasper?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01748,5,What habit is Evan trying to change in terms of diet?,supervised_text_router,type_aware,0.010309278350515464,0.0,0.0,0.0,97
29,q01750,5,What novel is Sam reading that he finds gripping?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01762,5,What kind of writing does Evan enjoy as a form of expression?,supervised_text_router,vector,0.0125,0.0,0.0,0.0,80
29,q01764,5,What activity did Evan quit one year ago?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01773,5,Who helped Sam get the painting published in the exhibition?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01774,5,How did Sam feel when he painted the piece with the bird flying over it?,supervised_text_router,hybrid,0.015625,0.0,0.0,0.0,64
29,q01775,5,How did Sam describe the process of creating the painting with the bird flying over it?,supervised_text_router,type_aware,0.008,0.0,0.0,0.0,125
29,q01776,5,"What did Evan and his partner keep from their extended family on January 5, 2024?",supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01778,5,What dance activity did Evan and his partner try in a recent weekend?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01782,5,What did Sam share a photo of that was taken on a camping trip?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01784,1,What items did Calvin buy in March 2023?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
29,q01787,3,Which country do Calvin and Dave want to meet in?,supervised_text_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14
29,q01789,1,Which types of cars does Dave like the most?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01798,1,Why does Dave regularly visit parks?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01799,2,When did Dave take a trip to mountainous regions?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01801,1,How many times has Calvin had to deal with insurance paperwork?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01803,1,Who inspired Dave's passion for car engineering?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01816,1,What was Dave doing in San Francisco?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01819,2,When was Calvin's album released?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01821,2,When did Dave have a great jam session with his band?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01823,1,What was the artists Calvin used to listen to when he was a kid?,supervised_text_router,type_aware,0.06666666666666667,0.0,0.0,0.0,15
29,q01827,2,When did Calvin met with local artists in Boston?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01829,1,What is Dave's favorite activity?,supervised_text_router,vector,0.09090909090909091,0.0,0.0,0.0,11
29,q01831,2,What was Dave doing in the first weekend of October 2023?,supervised_text_router,type_aware,0.014285714285714285,0.0,0.0,0.0,70
29,q01835,2,When did Calvin plan on travelling to Tokyo the second time?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01838,2,When did Calvin visit some of the sights in Boston with a former high school friend?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01839,1,Which cities did Dave travel to in 2023?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
29,q01842,1,How many Ferraris does Calvin own?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01856,4,Where did Calvin attend a music festival in April 2023?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
29,q01858,4,"What is Dave's new business venture as of 1 May, 2023?",supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01863,4,How does Calvin plan to jumpstart his inspiration?,supervised_text_router,vector,0.005649717514124294,0.0,0.0,0.0,177
29,q01864,4,What did Calvin manage to save during the flood incident?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01865,4,What did Dave open in May 2023?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01866,4,What gives Dave a sense of achievement and purpose?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01871,4,What did Calvin and his friends arrange for in the park?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01872,4,What kind of music has Calvin been creating lately?,supervised_text_router,vector,0.16666666666666666,0.0,0.0,0.0,6
29,q01874,4,What car brand does Calvin own that he is proud of?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01875,4,What is Calvin's biggest current goal?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01882,4,How did Calvin meet Frank Ocean?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01884,4,What did Calvin and his friends record in August 2023?,supervised_text_router,type_aware,0.2,0.0,0.0,1.0,5
29,q01886,4,What design is featured on Calvin's guitar?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01890,4,What emotion does Dave mention feeling when he sees the relief of someone whose car he fixed?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
29,q01899,4,What car did Dave work on in the junkyard?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01902,4,What does working on cars represent for Dave?,supervised_text_router,vector,0.25,0.0,0.0,1.0,4
29,q01903,4,What does Dave aim to do with his passion for cars?,supervised_text_router,vector,0.1111111111111111,0.0,0.0,0.0,9
29,q01908,4,Where did Calvin and Dave meet Frank Ocean to start collaborating?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01917,4,What is the toughest part of car restoration according to Dave?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01921,4,How did Calvin feel about performing with someone he admires?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01924,4,Which city is featured in the photograph Dave showed Calvin?,supervised_text_router,vector,0.027777777777777776,0.0,0.0,0.0,36
29,q01926,4,What did Dave recently start a blog about?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
29,q01930,4,What tools does Calvin use to boost his motivation for music?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
29,q01931,4,What type of content does Dave post on his blog that inspired others to start their own DIY projects?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
29,q01934,4,What hobby did Calvin take up recently?,supervised_text_router,type_aware,0.006535947712418301,0.0,0.0,0.0,153
29,q01936,4,What type of photos does Dave like to capture with his new camera?,supervised_text_router,vector,0.2,0.0,0.0,1.0,5
29,q01941,5,Which DJ was Dave's favorite at the music festival in April 2023?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01947,5,What did Calvin open in May 2023?,supervised_text_router,vector,0.006535947712418301,0.0,0.0,0.0,153
29,q01948,5,What gives Calvin a sense of achievement and purpose?,supervised_text_router,hybrid,1.0,1.0,1.0,1.0,1
29,q01950,5,How does Calvin describe his process of adding acoustic elements to his songs?,supervised_text_router,vector,0.2,0.0,0.0,1.0,5
29,q01952,5,"What workshop did Calvin get picked for on 11 August, 2023?",supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01954,5,What type of car did Calvin work on during the workshop?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
29,q01956,5,Where did Dave start shooting a video for his new album?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01961,5,What emotion does Calvin mention feeling when he sees the relief of someone whose car he fixed?,supervised_text_router,type_aware,0.006756756756756757,0.0,0.0,0.0,148
29,q01962,5,What did Dave book a flight ticket for on 1st September 2023?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01965,5,What car did Calvin work on in the junkyard?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
29,q01968,5,What does Dave aim to do with his passion for cooking?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
29,q01975,5,What realization did the nightclub experience bring to Dave?,supervised_text_router,vector,0.008928571428571428,0.0,0.0,0.0,112
29,q01978,5,What type of videos does Dave usually watch on his television?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
31,q00001,2,When did Caroline go to the LGBTQ support group?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00008,1,What is Caroline's relationship status?,supervised_text_router,type_aware,0.037037037037037035,0.0,0.0,0.0,27
31,q00013,2,How long ago was Caroline's 18th birthday?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00024,1,What books has Melanie read?,supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
31,q00028,3,Would Caroline pursue writing as a career option?,supervised_text_router,vector,0.2,0.0,0.0,1.0,5
31,q00029,2,When did Caroline go to the adoption meeting?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00043,3,Would Melanie be more interested in going to a national park or a theme park?,supervised_text_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3
31,q00046,2,When did Caroline attend a pride parade in August?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00048,1,Who supports Caroline when she has a negative experience?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00053,1,What are Melanie's pets' names?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
31,q00056,1,What subject have Caroline and Melanie both painted?,supervised_text_router,vector,0.14285714285714285,0.0,0.0,0.0,7
31,q00065,3,"Would Melanie likely enjoy the song ""The Four Seasons"" by Vivaldi?",supervised_text_router,vector,0.3333333333333333,0.0,1.0,1.0,3
31,q00069,2,How long has Melanie been practicing art?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
31,q00074,2,When did Melanie get hurt?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
31,q00075,2,When did Melanie's family go on a roadtrip?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00076,1,How many children does Melanie have?,supervised_text_router,vector,0.1111111111111111,0.0,0.0,0.0,9
31,q00081,2,When did Melanie buy the figurines?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00085,4,How does Melanie prioritize self-care?,supervised_text_router,vector,0.5,0.0,1.0,1.0,2
31,q00087,4,What type of individuals does the adoption agency Caroline is considering support?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
31,q00093,4,What country is Caroline's grandma from?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00095,4,What is Melanie's hand-painted bowl a reminder of?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00097,4,What kind of counseling and mental health services is Caroline interested in pursuing?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00100,4,What motivated Caroline to pursue counseling?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00101,4,What kind of place does Caroline want to create for people?,supervised_text_router,keyword,0.5,0.0,1.0,1.0,2
31,q00107,4,What are the new shoes that Melanie got used for?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
31,q00109,4,What does Melanie say running has been great for?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
31,q00110,4,What did Mel and her kids make during the pottery workshop?,supervised_text_router,type_aware,1.0,1.0,1.0,1.0,1
31,q00115,4,What do sunflowers represent according to Caroline?,supervised_text_router,type_aware,0.022727272727272728,0.0,0.0,0.0,44
31,q00118,4,How often does Melanie go to the beach with her kids?,supervised_text_router,type_aware,0.5,0.0,1.0,1.0,2
31,q00119,4,What did Melanie and her family see during their camping trip last year?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
31,q00129,4,What did Caroline find in her neighborhood during her walk?,supervised_text_router,keyword,1.0,1.0,1.0,1.0,1
31,q00131,4,Which classical musicians does Melanie enjoy listening to?,supervised_text_router,vector,1.0,1.0,1.0,1.0,1
